,standard_id,Enzyme:,KEGG Reaction:,Reaction:,Reference:,Reference ID:,T [K],pH ,Keq,Km,Method:,Buffer:,Experimental conditions,EC Value:,solutes [mol / kg],solutes [mol / dm^3],Ionic strength [mol / dm^3],Ionic strength [mol / kg],Enthalpy [kJ / mol]
2195,4304.0,alcohol dehydrogenase,kegg:C01845 + kegg:C00003 = kegg:C00207 + kegg:C00004,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),Burton K.; Biochem. J.; 143 365 (1974).,74BUR_31,314.85,7.565,0.713,,spectrophotometry,phosphate (0.005 mol dm-3),,1.1.1.1,,,,,
2196,4073.0,"3',5'-cyclic-nucleotide phosphodiesterase",kegg:C00575 + kegg:C00001 = kegg:C00020,adenosine 3':5'-(cyclic)phosphate(aq) + H2O(l) = AMP(aq),Cheung W.Y.; Patrick S.M.; Pennington S.N.; Int. J. Biochem.; 5 311 (1974).,74CHE/PAT_837,298.15,7.8,,,calorimetry,phosphate (0.040 mol dm-3),,3.1.4.17,,,,,-61.1
2197,135.0,nucleoside deoxyribosyltransferase,kegg:C05512 + kegg:C00147 = kegg:C00559 + kegg:C00262,2'-deoxyinosine(aq) + adenine(aq) = 2'-deoxyadenosine(aq) + hypoxanthine(aq),Danzin C.; Cardinaud R.C.; Eur. J. Biochem.; 48 255 (1974).,74DAN/CAR_473,313.15,6.0,1.4,,spectrophotometry,phosphate (0.1 mol dm-3),,2.4.2.6,,,,,
2198,53.0,D-arabino-3-hexulose phosphate formaldehyde lyase,kegg:C06019 = kegg:C00199 + kegg:C00067,D-arabino-3-hexulose 6-phosphate(aq) = D-ribulose 5-phosphate(aq) + formaldehyde(aq),Ferenci T.; Strfm T.; Quayle J.R.; Biochem. J.; 144 477 (1974).,74FER/STR_1112,303.15,7.0,4.00E-05,,enzymatic assay and spectrophotometry,phosphate (0.05 mol dm-3),,4.1.2.-,,,,,
2199,3205.0,phospho-3-hexuloisomerase,kegg:C06019 = kegg:C00085,D-arabino-3-hexulose 6-phosphate(aq) = D-fructose 6-phosphate(aq),Ferenci T.; Strfm T.; Quayle J.R.; Biochem. J.; 144 477 (1974).,74FER/STR_1380,303.15,7.0,188,,enzymatic assay and spectrophotometry,phosphate (0.050 mol dm-3),,5.3.1.-,,,,,
2200,3480.0,xylose isomerase,kegg:C00031 = kegg:C00095,D-glucose(aq) = D-fructose(aq),Fratzke A.R.; Lee Y.Y.; Tsao G.T.; Ges Verfahrenstechnik und Chem./AICLE Jt. Meeting; Vol. 4; Munich Germany (1974).,74FRA/LEE_1306,323.15,7.0,1.03,,,_-glycerophosphate (0.05 mol dm-3),,5.3.1.5,,,,,
2201,3801.0,UDPglucuronate 4-epimerase,kegg:C00167 = kegg:C00617,UDP-D-glucuronate(aq) = UDP-D-galacturonate(aq),Gaunt M.A.; Maitra E.S.; Ankel H.; J. Biol. Chem.; 249 2366 (1974).,74GAU/MAI_1271,298.15,7.5,2.6,,radioactivity,Tris (0.1 mol dm-3) + HCl,,5.1.3.6,,,,,
2202,4234.0,phosphoglucomutase,kegg:C00103 = kegg:C00092,Î±-D-glucose 1-phosphate(aq) = Î±-D-glucose 6-phosphate(aq),Guynn R.W.; Veloso D.; Lawson J.W.R.; Veech R.L.; Biochem. J.; 140 369 (1974).,74GUY/VEL_1404,311.15,7.04,17.4,,enzymatic assay and spectrophotometry,Tris + HCl,3.1 = -log[Mg+2],5.4.2.2,,0.0008 Mg2+,0.25,,
2203,3557.0,UTP-glucose-1-phosphate uridylyltransferase,kegg:C00075 + kegg:C00103 = kegg:C00013 + kegg:C00029,UTP(aq) + Î±-D-glucose 1-phosphate(aq) = pyrophosphate(aq) + UDPglucose(aq),Guynn R.W.; Veloso D.; Lawson J.W.R.; Veech R.L.; Biochem. J.; 140 369 (1974).,74GUY/VEL_692,311.15,7.07,0.22,,enzymatic assay and spectrophotometry,Tris + HCl,3.0 = -log[Mg+2],2.7.7.9,,0.001 Mg2+,0.25,,
2204,947.0,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,298.15,6.99,13.7,,spectrophotometry and enzymatic assay,,3.11 = -log[Mg+2],6.2.1.1,,0.00077 Mg2+,0.25,,
2205,969.0,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,298.15,7.0,10.7,,spectrophotometry and enzymatic assay,,3.11 = -log[Mg+2],6.2.1.1,,0.00077 Mg2+,0.25,,
2206,975.0,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,298.15,7.0,11.1,,spectrophotometry and enzymatic assay,,3.11 = -log[Mg+2],6.2.1.1,,0.00077 Mg2+,0.25,,
2207,946.0,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,298.15,7.0,11.4,,spectrophotometry and enzymatic assay,,3.11 = -log[Mg+2],6.2.1.1,,0.00077 Mg2+,0.25,,
2208,945.0,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,298.15,7.0,11.6,,spectrophotometry and enzymatic assay,,3.02 = -log[Mg+2],6.2.1.1,,0.00095 Mg2+,0.25,,
2209,948.0,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,298.15,7.07,9.81,,spectrophotometry and enzymatic assay,,3.14 = -log[Mg+2],6.2.1.1,,0.00073 Mg2+,0.25,,
2210,961.0,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,311.15,6.89,15.2,,spectrophotometry and enzymatic assay,,2.2 = -log[Mg+2],6.2.1.1,,0.0063 Mg2+,0.25,,
2211,960.0,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,311.15,6.89,15.5,,spectrophotometry and enzymatic assay,,2.2 = -log[Mg+2],6.2.1.1,,0.0063 Mg2+,0.25,,
2212,974.0,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,311.15,6.97,11.5,,spectrophotometry and enzymatic assay,,2.6 = -log[Mg+2],6.2.1.1,,0.0025 Mg2+,0.25,,
2213,944.0,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,311.15,7.0,8.29,,spectrophotometry and enzymatic assay,,3.1 = -log[Mg+2],6.2.1.1,,0.0008 Mg2+,0.25,,
2214,978.0,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,311.15,7.0,8.46,,spectrophotometry and enzymatic assay,,3.09 = -log[Mg+2],6.2.1.1,,0.00082 Mg2+,0.25,,
2215,968.0,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,311.15,7.0,8.45,,spectrophotometry and enzymatic assay,,3.08 = -log[Mg+2],6.2.1.1,,0.00083 Mg2+,0.25,,
2216,950.0,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,311.15,7.03,8.15,,spectrophotometry and enzymatic assay,,3.19 = -log[Mg+2],6.2.1.1,,0.00064 Mg2+,0.25,,
2217,949.0,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,311.15,7.03,8.66,,spectrophotometry and enzymatic assay,,3.19 = -log[Mg+2],6.2.1.1,,0.00064 Mg2+,0.25,,
2218,970.0,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,311.15,7.03,9.54,,spectrophotometry and enzymatic assay,,3.19 = -log[Mg+2],6.2.1.1,,0.00064 Mg2+,0.25,,
2219,952.0,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,311.15,7.03,9.82,,spectrophotometry and enzymatic assay,,3.19 = -log[Mg+2],6.2.1.1,,0.00064 Mg2+,0.25,,
2220,951.0,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,311.15,7.03,9.85,,spectrophotometry and enzymatic assay,,3.19 = -log[Mg+2],6.2.1.1,,0.00064 Mg2+,0.25,,
2221,973.0,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,311.15,7.03,8.34,,spectrophotometry and enzymatic assay,,3.13 = -log[Mg+2],6.2.1.1,,0.00074 Mg2+,0.25,,
2222,954.0,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,311.15,7.03,8.68,,spectrophotometry and enzymatic assay,,3.13 = -log[Mg+2],6.2.1.1,,0.00074 Mg2+,0.25,,
2223,953.0,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,311.15,7.03,8.7,,spectrophotometry and enzymatic assay,,3.13 = -log[Mg+2],6.2.1.1,,0.00074 Mg2+,0.25,,
2224,976.0,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,311.15,7.03,9.68,,spectrophotometry and enzymatic assay,,3.13 = -log[Mg+2],6.2.1.1,,0.00074 Mg2+,0.25,,
2225,966.0,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,311.15,7.03,9.74,,spectrophotometry and enzymatic assay,,3.13 = -log[Mg+2],6.2.1.1,,0.00074 Mg2+,0.25,,
2226,955.0,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,311.15,7.03,9.88,,spectrophotometry and enzymatic assay,,3.12 = -log[Mg+2],6.2.1.1,,0.00075 Mg2+,0.25,,
2227,971.0,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,311.15,7.04,9.66,,spectrophotometry and enzymatic assay,,3.59 = -log[Mg+2],6.2.1.1,,0.00026 Mg2+,0.25,,
2228,958.0,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,311.15,7.05,8.99,,spectrophotometry and enzymatic assay,,4.44 = -log[Mg+2],6.2.1.1,,3.6e-05 Mg2+,0.25,,
2229,956.0,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,311.15,7.06,10.4,,spectrophotometry and enzymatic assay,,4.6 = -log[Mg+2],6.2.1.1,,2.5e-05 Mg2+,0.25,,
2230,967.0,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,311.15,7.06,9.82,,spectrophotometry and enzymatic assay,,2.55 = -log[Mg+2],6.2.1.1,,0.0028 Mg2+,0.25,,
2231,957.0,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,311.15,7.07,9.7,,spectrophotometry and enzymatic assay,,4.44 = -log[Mg+2],6.2.1.1,,3.6e-05 Mg2+,0.25,,
2232,959.0,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,311.15,7.1,8.9,,spectrophotometry and enzymatic assay,,4.44 = -log[Mg+2],6.2.1.1,,3.6e-05 Mg2+,0.25,,
2233,977.0,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,311.15,7.39,15.7,,spectrophotometry and enzymatic assay,,2.28 = -log[Mg+2],6.2.1.1,,0.0052 Mg2+,0.25,,
2234,962.0,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,311.15,7.4,14.4,,spectrophotometry and enzymatic assay,,2.28 = -log[Mg+2],6.2.1.1,,0.0052 Mg2+,0.25,,
2235,963.0,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,311.15,7.41,14.9,,spectrophotometry and enzymatic assay,,2.28 = -log[Mg+2],6.2.1.1,,0.0052 Mg2+,0.25,,
2236,972.0,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,311.15,7.53,18.8,,spectrophotometry and enzymatic assay,,2.3 = -log[Mg+2],6.2.1.1,,0.005 Mg2+,0.25,,
2237,964.0,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,311.15,7.53,19.4,,spectrophotometry and enzymatic assay,,2.3 = -log[Mg+2],6.2.1.1,,0.005 Mg2+,0.25,,
2238,2907.0,adenylate kinase,2 kegg:C00008 = kegg:C00020 + kegg:C00002,2 ADP(aq) = AMP(aq) + ATP(aq),Jebeleanu G.; Ty N.G.; Mantsch H.H.; Barzu O.; Niac G.; Abrudan I.; Proc. Natl. Acad. Sci. U.S.A.; 71 4630 (1974).,74JEB/TY_647,298.15,7.4,0.55,,enzymatic assay and spectrophotometry,Tris (0.050 mol dm-3) + HCl,2.3 = -log[Mg+2],2.7.4.3,,0.005 MgCl2,,,
2239,,adenylate kinase,,ADP(aq) + ADP-N1-oxide(aq) = ATP-N1-oxide(aq) + AMP(aq),Jebeleanu G.; Ty N.G.; Mantsch H.H.; Barzu O.; Niac G.; Abrudan I.; Proc. Natl. Acad. Sci. U.S.A.; 71 4630 (1974).,74JEB/TY_659,298.15,7.4,0.908,,enzymatic assay and spectrophotometry,Tris (0.050 mol dm-3) + HCl,,2.7.4.3,,0.005 MgCl2,,,
2240,811.0,dihydroorotase,kegg:C00337 + kegg:C00001 = kegg:C00438,(S)-dihydroorotate(aq) + H2O(l) = N-carbamoyl-L-aspartate(aq),Kennedy J.; Arch. Biochem. Biophys.; 160 358 (1974).,74KEN_1037,310.15,6.5,5.9,,spectrophotometry,sodium phosphate (0.10 mol dm-3) or {Tris ((0.10 mol dm-3) + HCl},,3.5.2.3,,,,,
2241,4121.0,formate C-acetyltransferase,kegg:C00024 + kegg:C00058 = kegg:C00010 + kegg:C00022,acetyl-CoA(aq) + formate(aq) = CoA(aq) + pyruvate(aq),Knappe J.; Blaschowski H.P.; Grvbner P.; Schmitt T.; Eur. J. Biochem.; 50 253 (1974).,74KNA/BLA_414,303.15,8.1,0.00133,,spectrophotometry,Tris (0.1 mol dm-3) + HCl,,2.3.1.54,,,,,
2242,1042.0,adenylate cyclase,kegg:C00002 = kegg:C00575 + kegg:C00013,ATP(aq) = adenosine 3':5'-(cyclic)phosphate(aq) + diphosphate(aq),Kurashina Y.; Takai K.; Suzuki-Hori C.; Okamoto H.; Hayaishi O.; J. Biol. Chem.; 249 4824 (1974).,74KUR/TAK_1231,298.15,6.2,0.029,,"radioactivity and fluorimetry, spectrophotometry,",Hepes (0.060 mol dm-3) + KOH,,4.6.1.1,,,,,
2243,1040.0,adenylate cyclase,kegg:C00002 = kegg:C00575 + kegg:C00013,ATP(aq) = adenosine 3':5'-(cyclic)phosphate(aq) + diphosphate(aq),Kurashina Y.; Takai K.; Suzuki-Hori C.; Okamoto H.; Hayaishi O.; J. Biol. Chem.; 249 4824 (1974).,74KUR/TAK_1231,298.15,6.5,0.036,,"radioactivity and fluorimetry, spectrophotometry,",Hepes (0.060 mol dm-3) + KOH,,4.6.1.1,,,,,
2244,1041.0,adenylate cyclase,kegg:C00002 = kegg:C00575 + kegg:C00013,ATP(aq) = adenosine 3':5'-(cyclic)phosphate(aq) + diphosphate(aq),Kurashina Y.; Takai K.; Suzuki-Hori C.; Okamoto H.; Hayaishi O.; J. Biol. Chem.; 249 4824 (1974).,74KUR/TAK_1231,298.15,6.8,0.049,,"radioactivity and fluorimetry, spectrophotometry,",Hepes (0.060 mol dm-3) + KOH,,4.6.1.1,,,,,
2245,1043.0,adenylate cyclase,kegg:C00002 = kegg:C00575 + kegg:C00013,ATP(aq) = adenosine 3':5'-(cyclic)phosphate(aq) + diphosphate(aq),Kurashina Y.; Takai K.; Suzuki-Hori C.; Okamoto H.; Hayaishi O.; J. Biol. Chem.; 249 4824 (1974).,74KUR/TAK_1231,298.15,7.0,0.065,,"radioactivity and fluorimetry, spectrophotometry,",Hepes (0.060 mol dm-3) + KOH,,4.6.1.1,,,,,
2246,1044.0,adenylate cyclase,kegg:C00002 = kegg:C00575 + kegg:C00013,ATP(aq) = adenosine 3':5'-(cyclic)phosphate(aq) + diphosphate(aq),Kurashina Y.; Takai K.; Suzuki-Hori C.; Okamoto H.; Hayaishi O.; J. Biol. Chem.; 249 4824 (1974).,74KUR/TAK_1231,298.15,7.3,0.116,,"radioactivity and fluorimetry, spectrophotometry,",Hepes (0.060 mol dm-3) + KOH,,4.6.1.1,,,,,
2247,1045.0,adenylate cyclase,kegg:C00002 = kegg:C00575 + kegg:C00013,ATP(aq) = adenosine 3':5'-(cyclic)phosphate(aq) + diphosphate(aq),Kurashina Y.; Takai K.; Suzuki-Hori C.; Okamoto H.; Hayaishi O.; J. Biol. Chem.; 249 4824 (1974).,74KUR/TAK_1231,298.15,7.7,0.27,,"radioactivity and fluorimetry, spectrophotometry,",Hepes (0.060 mol dm-3) + KOH,,4.6.1.1,,,,,
2248,3017.0,acetate kinase,kegg:C00002 + kegg:C00033 = kegg:C00008 + kegg:C00227,ATP(aq) + acetate(aq) = ADP(aq) + acetyl phosphate(aq),"Langer R.S.; ""Enzymatic Regeneration of ATP""; Thesis Massachusetts Institute of Technology (1974).",74LAN_575,298.15,7.4,0.0207,,enzymatic assay and spectrophotometry,Tris (0.2 mol dm-3),2.69 = -log[Mg+2],2.7.2.1,,0.002 MgCl2 & 2.4e-05 Mg2+,,,
2249,3002.0,acetate kinase,kegg:C00002 + kegg:C00033 = kegg:C00008 + kegg:C00227,ATP(aq) + acetate(aq) = ADP(aq) + acetyl phosphate(aq),"Langer R.S.; ""Enzymatic Regeneration of ATP""; Thesis Massachusetts Institute of Technology (1974).",74LAN_575,298.15,7.4,0.021,,enzymatic assay and spectrophotometry,Tris (0.2 mol dm-3),2.69 = -log[Mg+2],2.7.2.1,,0.002 MgCl2 & 2.48e-05 Mg2+,,,
2250,3014.0,acetate kinase,kegg:C00002 + kegg:C00033 = kegg:C00008 + kegg:C00227,ATP(aq) + acetate(aq) = ADP(aq) + acetyl phosphate(aq),"Langer R.S.; ""Enzymatic Regeneration of ATP""; Thesis Massachusetts Institute of Technology (1974).",74LAN_575,298.15,7.4,0.00787,,enzymatic assay and spectrophotometry,Tris (0.2 mol dm-3),2.29 = -log[Mg+2],2.7.2.1,,0.005 MgCl2 & 7.02e-05 Mg2+,,,
