,freiburger_index,du_index,noor_index,Enzyme:,KEGG Reaction:,CID Reaction:,Reaction:,Reference:,Reference ID:,T [K],pH ,Keq,Km,Method:,Buffer:,Experimental conditions,EC Value:,solutes [mol / kg],solutes [mol / dm^3],Ionic strength [mol / dm^3],Ionic strength [mol / kg],Enthalpy [kJ / mol]
2483,2483,,144,fructose-biphosphatase,kegg:C00354 + kegg:C00001 = kegg:C00085 + kegg:C00009,,"D-fructose 1,6-bisphosphate(aq) + H2O(l) = D-fructose 6-phosphate(aq) + orthophosphate(aq)","Lawson J.W.R.; Guynn R.W.; Cornell N.; Veech R.L.; in ""Gluconeogenesis: Its Regulation in Mammalian Species""; R.W. Hanson and M.A. Mehlman eds.; John Wiley and Sons New York (1976) pp. 481-512.",76LAW/GUY_830,310.15,6.99,174,,enzymatic assay; spectrophotometry,phosphate (0.104 mol dm-3),3.05 = -log[Mg+2],3.1.3.11,,,0.25,,
2484,2484,,3021,xylose isomerase,kegg:C00031 = kegg:C00095,,D-glucose(aq) = D-fructose(aq),Lloyd N.E.; Khaleeluddin K.; Cereal Chem.; 53 27 (1976).,76LLO/KHA_1309,303.15,7.3,0.869,,polarimetry and HPLC,sodium sulfite + sodium hydrogen sulfite,,5.3.1.5,,, ,,
2485,2485,,3022,xylose isomerase,kegg:C00031 = kegg:C00095,,D-glucose(aq) = D-fructose(aq),Lloyd N.E.; Khaleeluddin K.; Cereal Chem.; 53 27 (1976).,76LLO/KHA_1309,318.15,7.3,0.931,,polarimetry and HPLC,sodium sulfite + sodium hydrogen sulfite,,5.3.1.5,,, ,,
2486,2486,,3023,xylose isomerase,kegg:C00031 = kegg:C00095,,D-glucose(aq) = D-fructose(aq),Lloyd N.E.; Khaleeluddin K.; Cereal Chem.; 53 27 (1976).,76LLO/KHA_1309,333.15,7.3,0.996,,polarimetry and HPLC,sodium sulfite + sodium hydrogen sulfite,,5.3.1.5,,, ,,
2487,2487,,3024,xylose isomerase,kegg:C00031 = kegg:C00095,,D-glucose(aq) = D-fructose(aq),Lloyd N.E.; Khaleeluddin K.; Cereal Chem.; 53 27 (1976).,76LLO/KHA_1309,343.15,7.3,1.101,,polarimetry and HPLC,sodium sulfite + sodium hydrogen sulfite,,5.3.1.5,,, ,,
2488,2488,,3384,phosphomannomutase,kegg:C00636 = kegg:C00275,,D-mannose 1-phosphate(aq) = D-mannose 6-phosphate(aq),Murata T.; Plant Cell Physiol.; 17 1099 (1976).,76MUR_1413,303.15,7,8.5,,enzymatic assay and spectrophotometry,Tris acetate (0.02 mol dm-3),,5.4.2.8,,, ,,
2489,2489,,2404,arginine kinase,kegg:C00002 + kegg:C00062 = kegg:C00008 + kegg:C05945,,ATP(aq) + L-arginine(aq) = ADP(aq) + NÏ‰-phospho-L-arginine(aq),Rao B.D.N.; Buttlaire D.H.; Cohn M.; J. Biol. Chem.; 251 6981 (1976).,76RAO/BUT_618,285.15,7.25,0.1,,NMR,Hepes (0.15 mol dm-3),,2.7.3.3,,, ,,
2490,2490,,2352,formate dehydrogenase,kegg:C00058 + kegg:C00003 + kegg:C00001 = kegg:C00288 + kegg:C00004,,formate(aq) + NAD(aq) + H2O(l) = carbon dioxide(aq) + NADH(aq),Ruschig U.; M|ller U.; Willnow P.; Hvpner T.; Eur. J. Biochem.; 70 325 (1976).,76RUS/MUL_237,298.15,6.2,420,,spectrophotometry,histidine hydrochloride (0.071 mol dm-3),,1.2.1.2,,, ,,
2491,2491,,391,urease,kegg:C00086 + 2 kegg:C00001 = 2 kegg:C00014 + kegg:C00288,,urea(aq) + 2 H2O(l) = 2 ammonia(aq) + carbon dioxide(aq),Schmidt H.-L.; Krisam G.; Grenner G.; Biochim. Biophys. Acta; 429 283 (1976).,76SCH/KRI_1000,300.15,7,,,calorimetry,Tris (0.05 mol dm-3) + HCl,,3.5.1.5,,, ,,-7.1
2492,2492,,392,urease,kegg:C00086 + 2 kegg:C00001 = 2 kegg:C00014 + kegg:C00288,,urea(aq) + 2 H2O(l) = 2 ammonia(aq) + carbon dioxide(aq),Schmidt H.-L.; Krisam G.; Grenner G.; Biochim. Biophys. Acta; 429 283 (1976).,76SCH/KRI_1000,300.15,8,,,calorimetry,Tris (0.05 mol dm-3) + HCl,,3.5.1.5,,, ,,-8.4
2493,2493,,730,L-lactate dehydrogenase,kegg:C00186 + kegg:C00003 = kegg:C00022 + kegg:C00004,,(S)-lactate(aq) + NAD(aq) = pyruvate(aq) + NADH(aq),Schmidt H.-L.; Krisam G.; Grenner G.; Biochim. Biophys. Acta; 429 283 (1976).,76SCH/KRI_107,298.15,7.5,,,calorimetry,phosphate (0.07 mol dm-3),,1.1.1.27,,, ,,41.8
2494,2494,,,glucose oxidase and catalase,,,"Î²-D-glucose(aq) + 1/2 O2(aq) = D-glucono-1,5-lactone(aq) + H2O(liq)",Schmidt H.-L.; Krisam G.; Grenner G.; Biochim. Biophys. Acta; 429 283 (1976).,76SCH/KRI_228,303.15,7,,,calorimetry,phosphate (0.066 mol dm-3),,1.1.3.4,,,,,-207.1
2495,2495,,2888,xylose isomerase,kegg:C00031 = kegg:C00095,,D-glucose(aq) = D-fructose(aq),Sproull R.D.; Lim H.C.; Schneider D.R.; Biotechnol. Bioeng.; 18 633 (1976).,76SPR/LIM_1310,303.15,7,0.828,,enzymatic assay and chemical analysis,,,5.3.1.5,,, ,,
2496,2496,,2884,xylose isomerase,kegg:C00031 = kegg:C00095,,D-glucose(aq) = D-fructose(aq),Sproull R.D.; Lim H.C.; Schneider D.R.; Biotechnol. Bioeng.; 18 633 (1976).,76SPR/LIM_1310,318.15,7,0.957,,enzymatic assay and chemical analysis,,,5.3.1.5,,, ,,
2497,2497,,2886,xylose isomerase,kegg:C00031 = kegg:C00095,,D-glucose(aq) = D-fructose(aq),Sproull R.D.; Lim H.C.; Schneider D.R.; Biotechnol. Bioeng.; 18 633 (1976).,76SPR/LIM_1310,333.15,7,1.141,,enzymatic assay and chemical analysis,,,5.3.1.5,,, ,,
2498,2498,,2885,xylose isomerase,kegg:C00031 = kegg:C00095,,D-glucose(aq) = D-fructose(aq),Sproull R.D.; Lim H.C.; Schneider D.R.; Biotechnol. Bioeng.; 18 633 (1976).,76SPR/LIM_1310,343.15,7,1.283,,enzymatic assay and chemical analysis,,,5.3.1.5,,, ,,
2499,2499,,2887,xylose isomerase,kegg:C00031 = kegg:C00095,,D-glucose(aq) = D-fructose(aq),Sproull R.D.; Lim H.C.; Schneider D.R.; Biotechnol. Bioeng.; 18 633 (1976).,76SPR/LIM_1310,353.15,7,1.381,,enzymatic assay and chemical analysis,,,5.3.1.5,,, ,,
2500,2500,,,pancreatic ribonuclease,,,cytidine 2':3'-(cyclic)phosphate(aq) + H2O(l) = cytidine 3'-monophosphate(aq),Tribout M.; Paredes S.; Leonis J.; Biochem. J.; 153 89 (1976).,76TRI/PAR_856,298.15,5,,,calorimetry,acetate,,3.1.27.5,,,0.1,,-33.9
2501,2501,,1879,tryptophan synthase,kegg:C00118 + kegg:C00463 = kegg:C03506,,D-glyceraldehyde 3-phosphate(aq) + indole(aq) = 1-(indol-3-yl)glycerol 3-phosphate(aq),Weischet W.O.; Kirschner K.; Eur. J. Biochem.; 65 365 (1976).,76WEI/KIR_1179,298.15,7.8,2300,,spectrophotometry,Tris (0.05 mol dm-3),,4.2.1.20,,, ,,
2502,2502,,,creatine kinase,,,phosphocreatine(aq) + cyclocreatine(aq) = creatine(aq) + phosphocyclocreatine(aq),Annesley T.M.; Walker J.B.; Biochem. Biophys. Res. Commun.; 74 185 (1977).,77ANN/WAL_608,310.15,7,25,,spectrophotometry,(triethanolamine + HCl) and sodium glycine,,2.7.3.2,,,,,
2503,2503,,,creatine kinase,,,phosphocreatine(aq) + cyclocreatine(aq) = creatine(aq) + phosphocyclocreatine(aq),Annesley T.M.; Walker J.B.; Biochem. Biophys. Res. Commun.; 74 185 (1977).,77ANN/WAL_608,310.15,9,26,,spectrophotometry,(triethanolamine + HCl) and sodium glycine,,2.7.3.2,,,,,
2504,2504,,,chymotrypsin,,,N-acetyl-L-phenylalanine methyl ester(aq) + H2O(l) = N-acetyl-L-phenylalanine(aq) + methanol(aq),Antonov V.K.; Ginodman L.M.; Gurova A.G.; Mol. Biol. (Moscow); 11 1160 (1977).,77ANT/GIN_962,293.15,5.5,588,,chemical assay,acetate (0.1 mol dm-3),,3.4.21.1,,,,,
2505,2505,,,chymotrypsin,,,N-acetyl-L-phenylalanylglycinamide(aq) + H2O(l) = N-acetyl-L-phenylalanine(aq) + glycinamide(aq),Antonov V.K.; Ginodman L.M.; Gurova A.G.; Mol. Biol. (Moscow); 11 1160 (1977).,77ANT/GIN_964,293.15,5.5,2,,chemical assay,acetate (0.1 mol dm-3),,3.4.21.1,,,,,
2506,2506,,,chymotrypsin,,,N-acetyl-L-phenylalanylglycinamide(aq) + H2O(l) = N-acetyl-L-phenylalanine(aq) + glycinamide(aq),Antonov V.K.; Ginodman L.M.; Gurova A.G.; Mol. Biol. (Moscow); 11 1160 (1977).,77ANT/GIN_964,293.15,7.3,2.5,,chemical assay,acetate (0.1 mol dm-3),,3.4.21.1,,,,,
2507,2507,,,chymotrypsin,,,N-acetyl-L-phenylalanylglycinamide(aq) + H2O(l) = N-acetyl-L-phenylalanine(aq) + glycinamide(aq),Antonov V.K.; Ginodman L.M.; Gurova A.G.; Mol. Biol. (Moscow); 11 1160 (1977).,77ANT/GIN_964,293.15,8.2,5.9,,chemical assay,acetate (0.1 mol dm-3),,3.4.21.1,,,,,
2508,2508,,244,NAD+ kinase,kegg:C00002 + kegg:C00003 = kegg:C00008 + kegg:C00006,,ATP(aq) + NAD(aq) = ADP(aq) + NADP(aq),Apps D.K.; Nairn A.C.; Biochem. J.; 167 87 (1977).,77APP/NAI_556,303.15,6.1,29.3,,enzymatic assay and chromatography,sodium cacodylate (0.1 mol dm-3),,2.7.1.23,,, ,,
2509,2509,,,chymotrypsin,,,N-acetyl-L-tyrosine ethyl ester(aq) + H2O(l) = N-acetyl-L-tyrosine(aq) + ethanol(aq),Grime J.K.; Lockhart K.; Tan B.; Anal. Chim. Acta; 91 243 (1977).,77GRI/LOC_967,298.15,7.8,,,calorimetry,Tris + HCl,,3.4.21.1,,,,,-48.4
2510,2510,,4130,urate oxidase and catalase,kegg:C00366 + 0.5 kegg:C00007 + 2 kegg:C00001 = kegg:C01551 + kegg:C00288,,urate(aq) + 1/2 O2(aq) + 2 H2O(l) = allantoin(aq) + carbon dioxide(aq),Rehak N.N.; Janes G.; Young D.S.; Clin. Chem. (Winston-Salem N.C.); 23 195 (1977).,77REH/JAN_320,303.15,9,,,calorimetry,Tris (0.02 mol dm-3) + HCl,,1.11.1.6 & 1.7.3.3,,, ,,-149.6
2511,2511,,2333,malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+),kegg:C00149 + kegg:C00006 + kegg:C00001 = kegg:C00022 + kegg:C00005 + kegg:C00288,,(S)-malate(aq) + NADP(aq) + H2O(l) = pyruvate(aq) + NADPH(aq) + carbon dioxide(aq),Schimerlik M.I.; Cleland W.W.; Biochemistry; 16 565 (1977).,77SCH/CLE_151,298.15,7.1,0.029,,spectrophotometry,acetic acid glycine cacodylic acid and Hepes,,1.1.1.40,,, ,,
2512,2512,,2995,glycine hydroxymethyltransferase,kegg:C00143 + kegg:C00037 + kegg:C00001 = kegg:C00101 + kegg:C00065,,"5,10-methylenetetrahydrofolate(aq) + glycine(aq) + H2O(l) = tetrahydrofolate(aq) + L-serine(aq)",Schirch L.V.; Tatum C.M. Jr.; Benkovic S.J.; Biochemistry; 16 410 (1977).,77SCH/TAT_350,303.15,7.3,0.125,,spectrophotometry and radioactivity,potassium phosphate,,2.1.2.1,,, ,,
2513,2513,,2994,glycine hydroxymethyltransferase,kegg:C00143 + kegg:C00037 + kegg:C00001 = kegg:C00101 + kegg:C00065,,"5,10-methylenetetrahydrofolate(aq) + glycine(aq) + H2O(l) = tetrahydrofolate(aq) + L-serine(aq)",Schirch L.V.; Tatum C.M. Jr.; Benkovic S.J.; Biochemistry; 16 410 (1977).,77SCH/TAT_350,308.15,7.5,0.083,,spectrophotometry and radioactivity,potassium phosphate,,2.1.2.1,,, ,,
2514,2514,,840,acetate CoA-transferase,kegg:C00024 + kegg:C00164 = kegg:C00332 + kegg:C00033,,acetyl-CoA(aq) + acetoacetate(aq) = acetoacetyl-CoA(aq) + acetate(aq),Sramek S.J.; Frerman F.E.; Arch. Biochem. Biophys.; 181 178 (1977).,77SRA/FRE_722,298.15,8.1,0.13,,spectrophotometry,Tris (0.067 mol dm-3) + HCl,,2.8.3.8,,, ,,
2515,2515,,1436,orotate phosphoribosyltransferase,kegg:C01103 + kegg:C00013 = kegg:C00295 + kegg:C00119,,orotidine 5'-phosphate(aq) + pyrophosphate(aq) = orotate(aq) + 5-phospho-Î±-D-ribose 1-diphosphate(aq),Traut T.W.; Jones M.E.; J. Biol. Chem.; 252 8374 (1977).,77TRA/JON_481,310.15,7.4,14,,TLC and radioactivity,Tris (0.02 mol dm-3) + HCl,,2.4.2.10,,, ,,
2516,2516,,4532,dihydroorotase,kegg:C00337 + kegg:C00001 = kegg:C00438,,(S)-dihydroorotate(aq) + H2O(l) = N-carbamoyl-L-aspartate(aq),Christopherson R.I.; Matsuura T.; Jones M.E.; Anal. Biochem.; 89 225 (1978).,78CHR/MAT_1038,310.15,7.5,10.8,,chromatography and radioactivity,Hepes (0.060 mol dm-3),,3.5.2.3,,, ,,
2517,2517,,2579,choline-phosphate cytidylyltransferase,kegg:C00063 + kegg:C00588 = kegg:C00013 + kegg:C00307,,CTP(aq) + phosphorylcholine(aq) = pyrophosphate(aq) + CDPcholine(aq),Infante J.P.; Kinsella J.E.; Biochim. Biophys. Acta; 526 440 (1978).,78INF/KIN_701,310.15,7.5,0.2,,paper chromatography,Hepes and Tris,3.0 = -log[Mg+2],2.7.7.15,,,0.15,,
2518,2518,,2768,succinate-CoA ligase (GDP-forming),kegg:C00044 + kegg:C00042 + kegg:C00010 = kegg:C00035 + kegg:C00009 + kegg:C00091,,GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq),Lynn R.; Guynn R.W.; J. Biol. Chem.; 253 2546 (1978).,78LYN/GUY_1437,298.15,6.82,1.7,,fluorimetry and spectrophotometry,Tris (0.1 mol dm-3) + acetic acid,2.84 = -log[Mg+2],6.2.1.4,,0.00145 Mg2+,0.25,,
2519,2519,,2766,succinate-CoA ligase (GDP-forming),kegg:C00044 + kegg:C00042 + kegg:C00010 = kegg:C00035 + kegg:C00009 + kegg:C00091,,GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq),Lynn R.; Guynn R.W.; J. Biol. Chem.; 253 2546 (1978).,78LYN/GUY_1437,298.15,6.83,1.25,,fluorimetry and spectrophotometry,Tris (0.1 mol dm-3) + acetic acid,2.84 = -log[Mg+2],6.2.1.4,,0.00143 Mg2+,0.25,,
2520,2520,,2767,succinate-CoA ligase (GDP-forming),kegg:C00044 + kegg:C00042 + kegg:C00010 = kegg:C00035 + kegg:C00009 + kegg:C00091,,GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq),Lynn R.; Guynn R.W.; J. Biol. Chem.; 253 2546 (1978).,78LYN/GUY_1437,298.15,6.85,1.54,,fluorimetry and spectrophotometry,Tris (0.1 mol dm-3) + acetic acid,2.84 = -log[Mg+2],6.2.1.4,,0.00144 Mg2+,0.25,,
2521,2521,,2765,succinate-CoA ligase (GDP-forming),kegg:C00044 + kegg:C00042 + kegg:C00010 = kegg:C00035 + kegg:C00009 + kegg:C00091,,GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq),Lynn R.; Guynn R.W.; J. Biol. Chem.; 253 2546 (1978).,78LYN/GUY_1437,298.15,7.14,1.66,,fluorimetry and spectrophotometry,Tris (0.1 mol dm-3) + acetic acid,2.89 = -log[Mg+2],6.2.1.4,,0.00129 Mg2+,0.25,,
2522,2522,,2784,succinate-CoA ligase (GDP-forming),kegg:C00044 + kegg:C00042 + kegg:C00010 = kegg:C00035 + kegg:C00009 + kegg:C00091,,GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq),Lynn R.; Guynn R.W.; J. Biol. Chem.; 253 2546 (1978).,78LYN/GUY_1437,298.15,7.15,1.68,,fluorimetry and spectrophotometry,Tris (0.1 mol dm-3) + acetic acid,2.91 = -log[Mg+2],6.2.1.4,,0.00124 Mg2+,0.25,,
2523,2523,,2764,succinate-CoA ligase (GDP-forming),kegg:C00044 + kegg:C00042 + kegg:C00010 = kegg:C00035 + kegg:C00009 + kegg:C00091,,GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq),Lynn R.; Guynn R.W.; J. Biol. Chem.; 253 2546 (1978).,78LYN/GUY_1437,298.15,7.15,1.58,,fluorimetry and spectrophotometry,Tris (0.1 mol dm-3) + acetic acid,2.9 = -log[Mg+2],6.2.1.4,,0.00126 Mg2+,0.25,,
2524,2524,,2792,succinate-CoA ligase (GDP-forming),kegg:C00044 + kegg:C00042 + kegg:C00010 = kegg:C00035 + kegg:C00009 + kegg:C00091,,GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq),Lynn R.; Guynn R.W.; J. Biol. Chem.; 253 2546 (1978).,78LYN/GUY_1437,298.15,7.15,1.82,,fluorimetry and spectrophotometry,Tris (0.1 mol dm-3) + acetic acid,2.9 = -log[Mg+2],6.2.1.4,,0.00127 Mg2+,0.25,,
2525,2525,,2791,succinate-CoA ligase (GDP-forming),kegg:C00044 + kegg:C00042 + kegg:C00010 = kegg:C00035 + kegg:C00009 + kegg:C00091,,GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq),Lynn R.; Guynn R.W.; J. Biol. Chem.; 253 2546 (1978).,78LYN/GUY_1437,298.15,7.19,1.72,,fluorimetry and spectrophotometry,Tris (0.1 mol dm-3) + acetic acid,2.9 = -log[Mg+2],6.2.1.4,,0.00126 Mg2+,0.25,,
2526,2526,,2787,succinate-CoA ligase (GDP-forming),kegg:C00044 + kegg:C00042 + kegg:C00010 = kegg:C00035 + kegg:C00009 + kegg:C00091,,GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq),Lynn R.; Guynn R.W.; J. Biol. Chem.; 253 2546 (1978).,78LYN/GUY_1437,311.15,6.75,1.03,,fluorimetry and spectrophotometry,Tris (0.1 mol dm-3) + acetic acid,2.88 = -log[Mg+2],6.2.1.4,,0.00133 Mg2+,0.25,,
2527,2527,,,succinate-CoA ligase (GDP-forming),,,GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq),Lynn R.; Guynn R.W.; J. Biol. Chem.; 253 2546 (1978).,78LYN/GUY_1437,311.15,6.75,1.03,,fluorimetry and spectrophotometry,Tris (0.1 mol dm-3) + acetic acid,,6.2.1.4,,0.00133 Mg2+,0.25,,
2528,2528,,2775,succinate-CoA ligase (GDP-forming),kegg:C00044 + kegg:C00042 + kegg:C00010 = kegg:C00035 + kegg:C00009 + kegg:C00091,,GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq),Lynn R.; Guynn R.W.; J. Biol. Chem.; 253 2546 (1978).,78LYN/GUY_1437,311.15,6.75,1.04,,fluorimetry and spectrophotometry,Tris (0.1 mol dm-3) + acetic acid,2.88 = -log[Mg+2],6.2.1.4,,0.00133 Mg2+,0.25,,
2529,2529,,2781,succinate-CoA ligase (GDP-forming),kegg:C00044 + kegg:C00042 + kegg:C00010 = kegg:C00035 + kegg:C00009 + kegg:C00091,,GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq),Lynn R.; Guynn R.W.; J. Biol. Chem.; 253 2546 (1978).,78LYN/GUY_1437,311.15,6.75,0.72,,fluorimetry and spectrophotometry,Tris (0.1 mol dm-3) + acetic acid,2.85 = -log[Mg+2],6.2.1.4,,0.0014 Mg2+,0.25,,
2530,2530,,2797,succinate-CoA ligase (GDP-forming),kegg:C00044 + kegg:C00042 + kegg:C00010 = kegg:C00035 + kegg:C00009 + kegg:C00091,,GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq),Lynn R.; Guynn R.W.; J. Biol. Chem.; 253 2546 (1978).,78LYN/GUY_1437,311.15,6.8,0.79,,fluorimetry and spectrophotometry,Tris (0.1 mol dm-3) + acetic acid,2.84 = -log[Mg+2],6.2.1.4,,0.00145 Mg2+,0.25,,
2531,2531,,2789,succinate-CoA ligase (GDP-forming),kegg:C00044 + kegg:C00042 + kegg:C00010 = kegg:C00035 + kegg:C00009 + kegg:C00091,,GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq),Lynn R.; Guynn R.W.; J. Biol. Chem.; 253 2546 (1978).,78LYN/GUY_1437,311.15,6.82,0.53,,fluorimetry and spectrophotometry,Tris (0.1 mol dm-3) + acetic acid,2.86 = -log[Mg+2],6.2.1.4,,0.00138 Mg2+,0.25,,
2532,2532,,2798,succinate-CoA ligase (GDP-forming),kegg:C00044 + kegg:C00042 + kegg:C00010 = kegg:C00035 + kegg:C00009 + kegg:C00091,,GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq),Lynn R.; Guynn R.W.; J. Biol. Chem.; 253 2546 (1978).,78LYN/GUY_1437,311.15,6.83,0.87,,fluorimetry and spectrophotometry,Tris (0.1 mol dm-3) + acetic acid,2.85 = -log[Mg+2],6.2.1.4,,0.00142 Mg2+,0.25,,
2533,2533,,2777,succinate-CoA ligase (GDP-forming),kegg:C00044 + kegg:C00042 + kegg:C00010 = kegg:C00035 + kegg:C00009 + kegg:C00091,,GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq),Lynn R.; Guynn R.W.; J. Biol. Chem.; 253 2546 (1978).,78LYN/GUY_1437,311.15,6.93,0.82,,fluorimetry and spectrophotometry,Tris (0.1 mol dm-3) + acetic acid,2.88 = -log[Mg+2],6.2.1.4,,0.00133 Mg2+,0.25,,
2534,2534,,2799,succinate-CoA ligase (GDP-forming),kegg:C00044 + kegg:C00042 + kegg:C00010 = kegg:C00035 + kegg:C00009 + kegg:C00091,,GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq),Lynn R.; Guynn R.W.; J. Biol. Chem.; 253 2546 (1978).,78LYN/GUY_1437,311.15,6.94,0.6,,fluorimetry and spectrophotometry,Tris (0.1 mol dm-3) + acetic acid,1.72 = -log[Mg+2],6.2.1.4,,0.0189 Mg2+,0.25,,
2535,2535,,2790,succinate-CoA ligase (GDP-forming),kegg:C00044 + kegg:C00042 + kegg:C00010 = kegg:C00035 + kegg:C00009 + kegg:C00091,,GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq),Lynn R.; Guynn R.W.; J. Biol. Chem.; 253 2546 (1978).,78LYN/GUY_1437,311.15,6.96,0.63,,fluorimetry and spectrophotometry,Tris (0.1 mol dm-3) + acetic acid,1.72 = -log[Mg+2],6.2.1.4,,0.0189 Mg2+,0.25,,
2536,2536,,2783,succinate-CoA ligase (GDP-forming),kegg:C00044 + kegg:C00042 + kegg:C00010 = kegg:C00035 + kegg:C00009 + kegg:C00091,,GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq),Lynn R.; Guynn R.W.; J. Biol. Chem.; 253 2546 (1978).,78LYN/GUY_1437,311.15,7.01,0.73,,fluorimetry and spectrophotometry,Tris (0.1 mol dm-3) + acetic acid,1.86 = -log[Mg+2],6.2.1.4,,0.0139 Mg2+,0.25,,
2537,2537,,2801,succinate-CoA ligase (GDP-forming),kegg:C00044 + kegg:C00042 + kegg:C00010 = kegg:C00035 + kegg:C00009 + kegg:C00091,,GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq),Lynn R.; Guynn R.W.; J. Biol. Chem.; 253 2546 (1978).,78LYN/GUY_1437,311.15,7.02,0.68,,fluorimetry and spectrophotometry,Tris (0.1 mol dm-3) + acetic acid,1.86 = -log[Mg+2],6.2.1.4,,0.0139 Mg2+,0.25,,
2538,2538,,2771,succinate-CoA ligase (GDP-forming),kegg:C00044 + kegg:C00042 + kegg:C00010 = kegg:C00035 + kegg:C00009 + kegg:C00091,,GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq),Lynn R.; Guynn R.W.; J. Biol. Chem.; 253 2546 (1978).,78LYN/GUY_1437,311.15,7.03,0.82,,fluorimetry and spectrophotometry,Tris (0.1 mol dm-3) + acetic acid,2.88 = -log[Mg+2],6.2.1.4,,0.00131 Mg2+,0.25,,
2539,2539,,2800,succinate-CoA ligase (GDP-forming),kegg:C00044 + kegg:C00042 + kegg:C00010 = kegg:C00035 + kegg:C00009 + kegg:C00091,,GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq),Lynn R.; Guynn R.W.; J. Biol. Chem.; 253 2546 (1978).,78LYN/GUY_1437,311.15,7.04,0.75,,fluorimetry and spectrophotometry,Tris (0.1 mol dm-3) + acetic acid,2.18 = -log[Mg+2],6.2.1.4,,0.00666 Mg2+,0.25,,
2540,2540,,2782,succinate-CoA ligase (GDP-forming),kegg:C00044 + kegg:C00042 + kegg:C00010 = kegg:C00035 + kegg:C00009 + kegg:C00091,,GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq),Lynn R.; Guynn R.W.; J. Biol. Chem.; 253 2546 (1978).,78LYN/GUY_1437,311.15,7.05,0.79,,fluorimetry and spectrophotometry,Tris (0.1 mol dm-3) + acetic acid,2.18 = -log[Mg+2],6.2.1.4,,0.00666 Mg2+,0.25,,
2541,2541,,2780,succinate-CoA ligase (GDP-forming),kegg:C00044 + kegg:C00042 + kegg:C00010 = kegg:C00035 + kegg:C00009 + kegg:C00091,,GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq),Lynn R.; Guynn R.W.; J. Biol. Chem.; 253 2546 (1978).,78LYN/GUY_1437,311.15,7.08,0.72,,fluorimetry and spectrophotometry,Tris (0.1 mol dm-3) + acetic acid,2.87 = -log[Mg+2],6.2.1.4,,0.0013 Mg2+,0.25,,
2542,2542,,2793,succinate-CoA ligase (GDP-forming),kegg:C00044 + kegg:C00042 + kegg:C00010 = kegg:C00035 + kegg:C00009 + kegg:C00091,,GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq),Lynn R.; Guynn R.W.; J. Biol. Chem.; 253 2546 (1978).,78LYN/GUY_1437,311.15,7.08,0.72,,fluorimetry and spectrophotometry,Tris (0.1 mol dm-3) + acetic acid,2.89 = -log[Mg+2],6.2.1.4,,0.00134 Mg2+,0.25,,
