,freiburger_index,du_index,noor_index,Enzyme:,KEGG Reaction:,CID Reaction:,Reaction:,Reference:,Reference ID:,T [K],pH ,Keq,Km,Method:,Buffer:,Experimental conditions,EC Value:,solutes [mol / kg],solutes [mol / dm^3],Ionic strength [mol / dm^3],Ionic strength [mol / kg],Enthalpy [kJ / mol]
2173,2173,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2270,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1349,alcohol dehydrogenase,kegg:C00469 + kegg:C00003 = kegg:C00084 + kegg:C00004,nan,ethanol(aq) + NAD(aq) = acetaldehyde(aq) + NADH(aq),Burton K.; Biochem. J.; 143 365 (1974).,74BUR_15,290.5,7.646,0.000174,nan,spectrophotometry,phosphate (0.005 mol dm-3),nan,1.1.1.1,nan,nan,0.013,nan,nan
2174,2174,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2269,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1348,alcohol dehydrogenase,kegg:C00469 + kegg:C00003 = kegg:C00084 + kegg:C00004,nan,ethanol(aq) + NAD(aq) = acetaldehyde(aq) + NADH(aq),Burton K.; Biochem. J.; 143 365 (1974).,74BUR_15,290.5,7.658,0.000187,nan,spectrophotometry,phosphate (0.005 mol dm-3),nan,1.1.1.1,nan,nan,0.013,nan,nan
2175,2175,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2271,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1350,alcohol dehydrogenase,kegg:C00469 + kegg:C00003 = kegg:C00084 + kegg:C00004,nan,ethanol(aq) + NAD(aq) = acetaldehyde(aq) + NADH(aq),Burton K.; Biochem. J.; 143 365 (1974).,74BUR_15,293.4,7.635,0.000213,nan,spectrophotometry,phosphate (0.005 mol dm-3),nan,1.1.1.1,nan,nan,0.013,nan,nan
2176,2176,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1355,alcohol dehydrogenase,kegg:C00469 + kegg:C00003 = kegg:C00084 + kegg:C00004,nan,ethanol(aq) + NAD(aq) = acetaldehyde(aq) + NADH(aq),Burton K.; Biochem. J.; 143 365 (1974).,74BUR_15,307.75,7.571,0.000438,nan,spectrophotometry,phosphate (0.005 mol dm-3),nan,1.1.1.1,nan,nan, ,nan,nan
2177,2177,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2273,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1356,alcohol dehydrogenase,kegg:C00469 + kegg:C00003 = kegg:C00084 + kegg:C00004,nan,ethanol(aq) + NAD(aq) = acetaldehyde(aq) + NADH(aq),Burton K.; Biochem. J.; 143 365 (1974).,74BUR_15,307.75,7.584,0.000487,nan,spectrophotometry,phosphate (0.005 mol dm-3),nan,1.1.1.1,nan,nan,0.013,nan,nan
2178,2178,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2272,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1351,alcohol dehydrogenase,kegg:C00469 + kegg:C00003 = kegg:C00084 + kegg:C00004,nan,ethanol(aq) + NAD(aq) = acetaldehyde(aq) + NADH(aq),Burton K.; Biochem. J.; 143 365 (1974).,74BUR_15,307.75,7.605,0.000542,nan,spectrophotometry,phosphate (0.005 mol dm-3),nan,1.1.1.1,nan,nan,0.013,nan,nan
2179,2179,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2277,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1357,alcohol dehydrogenase,kegg:C00469 + kegg:C00003 = kegg:C00084 + kegg:C00004,nan,ethanol(aq) + NAD(aq) = acetaldehyde(aq) + NADH(aq),Burton K.; Biochem. J.; 143 365 (1974).,74BUR_15,315.95,7.528,0.000663,nan,spectrophotometry,phosphate (0.005 mol dm-3),nan,1.1.1.1,nan,nan,0.013,nan,nan
2180,2180,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2276,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1353,alcohol dehydrogenase,kegg:C00469 + kegg:C00003 = kegg:C00084 + kegg:C00004,nan,ethanol(aq) + NAD(aq) = acetaldehyde(aq) + NADH(aq),Burton K.; Biochem. J.; 143 365 (1974).,74BUR_15,315.95,7.545,0.00068,nan,spectrophotometry,phosphate (0.005 mol dm-3),nan,1.1.1.1,nan,nan,0.013,nan,nan
2181,2181,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1352,alcohol dehydrogenase,kegg:C00469 + kegg:C00003 = kegg:C00084 + kegg:C00004,nan,ethanol(aq) + NAD(aq) = acetaldehyde(aq) + NADH(aq),Burton K.; Biochem. J.; 143 365 (1974).,74BUR_15,315.95,7.568,0.000734,nan,spectrophotometry,phosphate (0.005 mol dm-3),nan,1.1.1.1,nan,nan, ,nan,nan
2182,2182,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2252,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry4295,alcohol dehydrogenase,kegg:C01845 + kegg:C00003 = kegg:C00207 + kegg:C00004,nan,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),Burton K.; Biochem. J.; 143 365 (1974).,74BUR_31,282.45,7.65,0.131,nan,spectrophotometry,phosphate (0.005 mol dm-3),nan,1.1.1.1,nan,nan,0.013,nan,nan
2183,2183,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2253,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry4296,alcohol dehydrogenase,kegg:C01845 + kegg:C00003 = kegg:C00207 + kegg:C00004,nan,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),Burton K.; Biochem. J.; 143 365 (1974).,74BUR_31,282.55,7.621,0.128,nan,spectrophotometry,phosphate (0.005 mol dm-3),nan,1.1.1.1,nan,nan,0.013,nan,nan
2184,2184,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2254,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry4297,alcohol dehydrogenase,kegg:C01845 + kegg:C00003 = kegg:C00207 + kegg:C00004,nan,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),Burton K.; Biochem. J.; 143 365 (1974).,74BUR_31,282.65,7.621,0.131,nan,spectrophotometry,phosphate (0.005 mol dm-3),nan,1.1.1.1,nan,nan,0.013,nan,nan
2185,2185,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2255,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry4298,alcohol dehydrogenase,kegg:C01845 + kegg:C00003 = kegg:C00207 + kegg:C00004,nan,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),Burton K.; Biochem. J.; 143 365 (1974).,74BUR_31,285.55,7.653,0.157,nan,spectrophotometry,phosphate (0.005 mol dm-3),nan,1.1.1.1,nan,nan,0.013,nan,nan
2186,2186,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2256,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry4299,alcohol dehydrogenase,kegg:C01845 + kegg:C00003 = kegg:C00207 + kegg:C00004,nan,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),Burton K.; Biochem. J.; 143 365 (1974).,74BUR_31,285.65,7.653,0.162,nan,spectrophotometry,phosphate (0.005 mol dm-3),nan,1.1.1.1,nan,nan,0.013,nan,nan
2187,2187,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2257,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry4308,alcohol dehydrogenase,kegg:C01845 + kegg:C00003 = kegg:C00207 + kegg:C00004,nan,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),Burton K.; Biochem. J.; 143 365 (1974).,74BUR_31,285.85,7.653,0.158,nan,spectrophotometry,phosphate (0.005 mol dm-3),nan,1.1.1.1,nan,nan,0.013,nan,nan
2188,2188,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2258,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry4300,alcohol dehydrogenase,kegg:C01845 + kegg:C00003 = kegg:C00207 + kegg:C00004,nan,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),Burton K.; Biochem. J.; 143 365 (1974).,74BUR_31,286.1,7.663,0.171,nan,spectrophotometry,phosphate (0.005 mol dm-3),nan,1.1.1.1,nan,nan,0.013,nan,nan
2189,2189,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2259,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry4305,alcohol dehydrogenase,kegg:C01845 + kegg:C00003 = kegg:C00207 + kegg:C00004,nan,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),Burton K.; Biochem. J.; 143 365 (1974).,74BUR_31,298.75,7.581,0.318,nan,spectrophotometry,phosphate (0.005 mol dm-3),nan,1.1.1.1,nan,nan,0.013,nan,nan
2190,2190,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2260,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry4301,alcohol dehydrogenase,kegg:C01845 + kegg:C00003 = kegg:C00207 + kegg:C00004,nan,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),Burton K.; Biochem. J.; 143 365 (1974).,74BUR_31,309.95,7.548,0.498,nan,spectrophotometry,phosphate (0.005 mol dm-3),nan,1.1.1.1,nan,nan,0.013,nan,nan
2191,2191,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry4307,alcohol dehydrogenase,kegg:C01845 + kegg:C00003 = kegg:C00207 + kegg:C00004,nan,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),Burton K.; Biochem. J.; 143 365 (1974).,74BUR_31,310.15,7.552,0.549,nan,spectrophotometry,phosphate (0.005 mol dm-3),nan,1.1.1.1,nan,nan, ,nan,nan
2192,2192,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2262,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry4302,alcohol dehydrogenase,kegg:C01845 + kegg:C00003 = kegg:C00207 + kegg:C00004,nan,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),Burton K.; Biochem. J.; 143 365 (1974).,74BUR_31,310.35,7.547,0.516,nan,spectrophotometry,phosphate (0.005 mol dm-3),nan,1.1.1.1,nan,nan,0.013,nan,nan
2193,2193,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry4306,alcohol dehydrogenase,kegg:C01845 + kegg:C00003 = kegg:C00207 + kegg:C00004,nan,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),Burton K.; Biochem. J.; 143 365 (1974).,74BUR_31,311.35,7.546,0.556,nan,spectrophotometry,phosphate (0.005 mol dm-3),nan,1.1.1.1,nan,nan, ,nan,nan
2194,2194,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2264,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry4303,alcohol dehydrogenase,kegg:C01845 + kegg:C00003 = kegg:C00207 + kegg:C00004,nan,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),Burton K.; Biochem. J.; 143 365 (1974).,74BUR_31,313.75,7.516,0.591,nan,spectrophotometry,phosphate (0.005 mol dm-3),nan,1.1.1.1,nan,nan,0.013,nan,nan
2195,2195,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2265,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry4304,alcohol dehydrogenase,kegg:C01845 + kegg:C00003 = kegg:C00207 + kegg:C00004,nan,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),Burton K.; Biochem. J.; 143 365 (1974).,74BUR_31,314.85,7.565,0.713,nan,spectrophotometry,phosphate (0.005 mol dm-3),nan,1.1.1.1,nan,nan,0.013,nan,nan
2196,2196,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry4073,"3',5'-cyclic-nucleotide phosphodiesterase",kegg:C00575 + kegg:C00001 = kegg:C00020,nan,adenosine 3':5'-(cyclic)phosphate(aq) + H2O(l) = AMP(aq),Cheung W.Y.; Patrick S.M.; Pennington S.N.; Int. J. Biochem.; 5 311 (1974).,74CHE/PAT_837,298.15,7.8,nan,nan,calorimetry,phosphate (0.040 mol dm-3),nan,3.1.4.17,nan,nan, ,nan,-61.1
2197,2197,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2301,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry135,nucleoside deoxyribosyltransferase,kegg:C05512 + kegg:C00147 = kegg:C00559 + kegg:C00262,nan,2'-deoxyinosine(aq) + adenine(aq) = 2'-deoxyadenosine(aq) + hypoxanthine(aq),Danzin C.; Cardinaud R.C.; Eur. J. Biochem.; 48 255 (1974).,74DAN/CAR_473,313.15,6,1.4,nan,spectrophotometry,phosphate (0.1 mol dm-3),nan,2.4.2.6,nan,nan,nan,nan,nan
2198,2198,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2303,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry53,D-arabino-3-hexulose phosphate formaldehyde lyase,kegg:C06019 = kegg:C00199 + kegg:C00067,nan,D-arabino-3-hexulose 6-phosphate(aq) = D-ribulose 5-phosphate(aq) + formaldehyde(aq),Ferenci T.; Strfm T.; Quayle J.R.; Biochem. J.; 144 477 (1974).,74FER/STR_1112,303.15,7,4.00E-05,nan,enzymatic assay and spectrophotometry,phosphate (0.05 mol dm-3),nan,4.1.2.-,nan,nan,nan,nan,nan
2199,2199,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2302,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry3205,phospho-3-hexuloisomerase,kegg:C06019 = kegg:C00085,nan,D-arabino-3-hexulose 6-phosphate(aq) = D-fructose 6-phosphate(aq),Ferenci T.; Strfm T.; Quayle J.R.; Biochem. J.; 144 477 (1974).,74FER/STR_1380,303.15,7,188,nan,enzymatic assay and spectrophotometry,phosphate (0.050 mol dm-3),nan,5.3.1.-,nan,nan,nan,nan,nan
2200,2200,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2332,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry3480,xylose isomerase,kegg:C00031 = kegg:C00095,nan,D-glucose(aq) = D-fructose(aq),Fratzke A.R.; Lee Y.Y.; Tsao G.T.; Ges Verfahrenstechnik und Chem./AICLE Jt. Meeting; Vol. 4; Munich Germany (1974).,74FRA/LEE_1306,323.15,7,1.03,nan,nan,_-glycerophosphate (0.05 mol dm-3),nan,5.3.1.5,nan,nan,nan,nan,nan
2201,2201,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2333,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry3801,UDPglucuronate 4-epimerase,kegg:C00167 = kegg:C00617,nan,UDP-D-glucuronate(aq) = UDP-D-galacturonate(aq),Gaunt M.A.; Maitra E.S.; Ankel H.; J. Biol. Chem.; 249 2366 (1974).,74GAU/MAI_1271,298.15,7.5,2.6,nan,radioactivity,Tris (0.1 mol dm-3) + HCl,nan,5.1.3.6,nan,nan,nan,nan,nan
2202,2202,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2334,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry4234,phosphoglucomutase,kegg:C00103 = kegg:C00092,nan,Î±-D-glucose 1-phosphate(aq) = Î±-D-glucose 6-phosphate(aq),Guynn R.W.; Veloso D.; Lawson J.W.R.; Veech R.L.; Biochem. J.; 140 369 (1974).,74GUY/VEL_1404,311.15,7.04,17.4,nan,enzymatic assay and spectrophotometry,Tris + HCl,3.1 = -log[Mg+2],5.4.2.2,nan,0.0008 Mg2+,0.25,0.25,nan
2203,2203,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2335,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry3557,UTP-glucose-1-phosphate uridylyltransferase,kegg:C00075 + kegg:C00103 = kegg:C00013 + kegg:C00029,nan,UTP(aq) + Î±-D-glucose 1-phosphate(aq) = pyrophosphate(aq) + UDPglucose(aq),Guynn R.W.; Veloso D.; Lawson J.W.R.; Veech R.L.; Biochem. J.; 140 369 (1974).,74GUY/VEL_692,311.15,7.07,0.22,nan,enzymatic assay and spectrophotometry,Tris + HCl,3.0 = -log[Mg+2],2.7.7.9,nan,0.001 Mg2+,0.25,0.25,nan
2204,2204,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2356,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry947,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,nan,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,298.15,6.99,13.7,nan,spectrophotometry and enzymatic assay,nan,3.11 = -log[Mg+2],6.2.1.1,nan,0.00077 Mg2+,0.25,0.25,nan
2205,2205,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2353,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry969,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,nan,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,298.15,7,10.7,nan,spectrophotometry and enzymatic assay,nan,3.11 = -log[Mg+2],6.2.1.1,nan,0.00077 Mg2+,0.25,0.25,nan
2206,2206,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2354,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry975,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,nan,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,298.15,7,11.1,nan,spectrophotometry and enzymatic assay,nan,3.11 = -log[Mg+2],6.2.1.1,nan,0.00077 Mg2+,0.25,0.25,nan
2207,2207,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2355,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry946,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,nan,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,298.15,7,11.4,nan,spectrophotometry and enzymatic assay,nan,3.11 = -log[Mg+2],6.2.1.1,nan,0.00077 Mg2+,0.25,0.25,nan
2208,2208,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2360,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry945,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,nan,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,298.15,7,11.6,nan,spectrophotometry and enzymatic assay,nan,3.02 = -log[Mg+2],6.2.1.1,nan,0.00095 Mg2+,0.25,0.25,nan
2209,2209,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2346,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry948,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,nan,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,298.15,7.07,9.81,nan,spectrophotometry and enzymatic assay,nan,3.14 = -log[Mg+2],6.2.1.1,nan,0.00073 Mg2+,0.25,0.25,nan
2210,2210,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2369,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry961,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,nan,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,311.15,6.89,15.2,nan,spectrophotometry and enzymatic assay,nan,2.2 = -log[Mg+2],6.2.1.1,nan,0.0063 Mg2+,0.25,0.25,nan
2211,2211,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2370,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry960,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,nan,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,311.15,6.89,15.5,nan,spectrophotometry and enzymatic assay,nan,2.2 = -log[Mg+2],6.2.1.1,nan,0.0063 Mg2+,0.25,0.25,nan
2212,2212,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2361,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry974,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,nan,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,311.15,6.97,11.5,nan,spectrophotometry and enzymatic assay,nan,2.6 = -log[Mg+2],6.2.1.1,nan,0.0025 Mg2+,0.25,0.25,nan
2213,2213,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2347,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry944,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,nan,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,311.15,7,8.29,nan,spectrophotometry and enzymatic assay,nan,3.1 = -log[Mg+2],6.2.1.1,nan,0.0008 Mg2+,0.25,0.25,nan
2214,2214,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2358,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry978,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,nan,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,311.15,7,8.46,nan,spectrophotometry and enzymatic assay,nan,3.09 = -log[Mg+2],6.2.1.1,nan,0.00082 Mg2+,0.25,0.25,nan
2215,2215,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_2359,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry968,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,nan,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Guynn R.W.; Webster L.T. Jr.; Veech R.L.; J. Biol. Chem.; 249 3248 (1974).,74GUY/WEB_1434,311.15,7,8.45,nan,spectrophotometry and enzymatic assay,nan,3.08 = -log[Mg+2],6.2.1.1,nan,0.00083 Mg2+,0.25,0.25,nan
