,freiburger_index,du_index,noor_index,Enzyme:,KEGG Reaction:,CID Reaction:,Reaction:,Reference:,Reference ID:,T [K],pH ,Keq,Km,Method:,Buffer:,Experimental conditions,EC Value:,solutes [mol / kg],solutes [mol / dm^3],Ionic strength [mol / dm^3],Ionic strength [mol / kg],Enthalpy [kJ / mol]
3269,3269,,706,tryptophan synthase,kegg:C03506 + kegg:C00065 = kegg:C00078 + kegg:C00118 + kegg:C00001,,1-(indol-3-yl)glycerol 3-phosphate(aq) + L-serine(aq) = L-tryptophan(aq) + D-glyceraldehyde 3-phosphate(aq) + H2O(l),Wiesinger H.; Hinz H.J.; Arch. Biochem. Biophys.; 242 440 (1985).,85WIE/HIN_1185,298.15,7.5,,,calorimetry and spectrophotometry,sodium diphosphate (0.1 mol dm-3),,4.2.1.20,,, ,,-34
3270,3270,,705,tryptophan synthase,kegg:C00065 = kegg:C00022 + kegg:C00014,,L-serine(aq) = pyruvate(aq) + ammonia(aq),Wiesinger H.; Hinz H.J.; Arch. Biochem. Biophys.; 242 440 (1985).,85WIE/HIN_1187,308.15,7.5,,,calorimetry,sodium diphosphate (0.1 mol dm-3),,4.2.1.20,,, ,,-7.3
3271,3271,3513,943,ribulose-phosphate 3-epimerase,kegg:C00199 = kegg:C00231,,D-ribulose 5-phosphate(aq) = D-xylulose 5-phosphate(aq),Casazza J.P.; Veech R.L.; J. Biol. Chem.; 261 690 (1986).,86CAS/VEE2_1248,311.15,7,1.82,,enzymatic assay and spectrophotometry,phosphate (0.020 mol dm-3),3.0 = -log[Mg+2],5.1.3.1,,0.001 Mg2+,0.25,,
3272,3272,3512,919,ribose-5-phosphate isomerase,kegg:C00117 = kegg:C00199,,D-ribose 5-phosphate(aq) = D-ribulose 5-phosphate(aq),Casazza J.P.; Veech R.L.; J. Biol. Chem.; 261 690 (1986).,86CAS/VEE2_1338,311.15,7,0.83,,enzymatic assay and spectrophotometry,phosphate (0.020 mol dm-3),3.0 = -log[Mg+2],5.3.1.6,,0.001 Mg2+,0.25,,
3273,3273,3506,3135,glucose-6-phosphate dehydrogenase and 6-phosphogluconolactonase,kegg:C00092 + kegg:C00006 + kegg:C00001 = kegg:C00345 + kegg:C00005,,D-glucose 6-phosphate(aq) + NADP(aq) + H2O(l) = 6-phospho-D-gluconate(aq) + NADPH(aq),Casazza J.P.; Veech R.L.; J. Biol. Chem.; 261 690 (1986).,86CAS/VEE2_165,311.15,6.03,1500,,enzymatic assay and spectrophotometry,,,1.1.1.49 & 1.1.1.49 & 3.1.1.31 & 3.1.1.31,,,,,
3274,3274,3508,3136,glucose-6-phosphate dehydrogenase and 6-phosphogluconolactonase,kegg:C00092 + kegg:C00006 + kegg:C00001 = kegg:C00345 + kegg:C00005,,D-glucose 6-phosphate(aq) + NADP(aq) + H2O(l) = 6-phospho-D-gluconate(aq) + NADPH(aq),Casazza J.P.; Veech R.L.; J. Biol. Chem.; 261 690 (1986).,86CAS/VEE2_165,311.15,6.47,8900,,enzymatic assay and spectrophotometry,,,1.1.1.49 & 1.1.1.49 & 3.1.1.31 & 3.1.1.31,,,,,
3275,3275,3510,3137,glucose-6-phosphate dehydrogenase and 6-phosphogluconolactonase,kegg:C00092 + kegg:C00006 + kegg:C00001 = kegg:C00345 + kegg:C00005,,D-glucose 6-phosphate(aq) + NADP(aq) + H2O(l) = 6-phospho-D-gluconate(aq) + NADPH(aq),Casazza J.P.; Veech R.L.; J. Biol. Chem.; 261 690 (1986).,86CAS/VEE2_165,311.15,7.03,83000,,enzymatic assay and spectrophotometry,,,1.1.1.49 & 1.1.1.49 & 3.1.1.31 & 3.1.1.31,,,,,
3276,3276,3507,3500,glucose-6-phosphate dehydrogenase and 6-phosphogluconolactonase,kegg:C00092 + kegg:C00006 + kegg:C00001 = kegg:C00345 + kegg:C00005,,D-glucose 6-phosphate(aq) + NADP(aq) + H2O(l) = 6-phospho-D-gluconate(aq) + NADPH(aq),Casazza J.P.; Veech R.L.; J. Biol. Chem.; 261 690 (1986).,86CAS/VEE2_753,311.15,6.03,1500,,enzymatic assay and spectrophotometry,,,1.1.1.49 & 1.1.1.49 & 3.1.1.31 & 3.1.1.31,,,,,
3277,3277,3509,3498,glucose-6-phosphate dehydrogenase and 6-phosphogluconolactonase,kegg:C00092 + kegg:C00006 + kegg:C00001 = kegg:C00345 + kegg:C00005,,D-glucose 6-phosphate(aq) + NADP(aq) + H2O(l) = 6-phospho-D-gluconate(aq) + NADPH(aq),Casazza J.P.; Veech R.L.; J. Biol. Chem.; 261 690 (1986).,86CAS/VEE2_753,311.15,6.47,8900,,enzymatic assay and spectrophotometry,,,1.1.1.49 & 1.1.1.49 & 3.1.1.31 & 3.1.1.31,,,,,
3278,3278,3511,3499,glucose-6-phosphate dehydrogenase and 6-phosphogluconolactonase,kegg:C00092 + kegg:C00006 + kegg:C00001 = kegg:C00345 + kegg:C00005,,D-glucose 6-phosphate(aq) + NADP(aq) + H2O(l) = 6-phospho-D-gluconate(aq) + NADPH(aq),Casazza J.P.; Veech R.L.; J. Biol. Chem.; 261 690 (1986).,86CAS/VEE2_753,311.15,7.03,83000,,enzymatic assay and spectrophotometry,,,1.1.1.49 & 1.1.1.49 & 3.1.1.31 & 3.1.1.31,,,,,
3279,3279,3503,2900,transketolase,kegg:C00085 + kegg:C00118 = kegg:C00279 + kegg:C00231,,D-fructose 6-phosphate(aq) + D-glyceraldehyde 3-phosphate(aq) = D-erythrose 4-phospahte(aq) + D-xylulose 5-phosphate(aq),Casazza J.P.; Veech R.L.; Anal. Biochem.; 159 243 (1986).,86CAS/VEE_366,311.15,7,0.0373,,enzymatic assay and spectrophotometry,imidazole (0.1 mol dm-3),3.0 = -log[Mg+2],2.2.1.1,,0.001 Mg2+,0.25,,
3280,3280,3505,2906,transketolase,kegg:C05382 + kegg:C00118 = kegg:C00117 + kegg:C00231,,sedoheptulose 7-phosphate(aq) + D-glyceraldehyde 3-phosphate(aq) = D-ribose 5-phosphate(aq) + D-xylulose 5-phosphate(aq),Casazza J.P.; Veech R.L.; Anal. Biochem.; 159 243 (1986).,86CAS/VEE_369,311.15,7,0.48,,enzymatic assay and spectrophotometry,thiamine pyrophosphate,3.0 = -log[Mg+2],2.2.1.1,,0.001 Mg2+,0.25,,
3281,3281,3504,2715,transaldolase,kegg:C05382 + kegg:C00118 = kegg:C00279 + kegg:C00085,,sedoheptulose 7-phosphate(aq) + D-glyceraldehyde 3-phosphate(aq) = D-erythrose 4-phosphate(aq) + D-fructose 6-phosphate(aq),Casazza J.P.; Veech R.L.; Anal. Biochem.; 159 243 (1986).,86CAS/VEE_374,311.15,7,0.37,,enzymatic assay and spectrophotometry,imidazole (0.05 mol dm-3),3.0 = -log[Mg+2],2.2.1.2,,0.001 Mg2+,0.25,,
3282,3282,3542,710,AMP nucleosidase,kegg:C00020 + kegg:C00001 = kegg:C00147 + kegg:C00117,,AMP(aq) + H2O(l) = adenine(aq) + D-ribose 5-phosphate(aq),DeWolf W.E.; Emig F.A.; Schramm V.L.; Biochemistry; 25 4132 (1986).,86DEW/EMI_946,303.15,8,170,,HPLC,triethanolamine (0.1 mol dm-3) + HCl,,3.2.2.4,,,,,
3283,3283,,3048,myosin ATPase,kegg:C00002 + kegg:C00001 = kegg:C00008 + kegg:C00009,,ATP(aq) + H2O(l) = ADP(aq) + orthophosphate(aq),Gajewski E.; Steckler D.K.; Goldberg R.N.; J. Biol. Chem.; 261 12733 (1986).,86GAJ/STE_1074,298.15,6.42,,,calorimetry,Tris + HCl,,3.6.1.32,,0.0 KCl & 0.1 Tris, ,,-54.88
3284,3284,,3058,myosin ATPase,kegg:C00002 + kegg:C00001 = kegg:C00008 + kegg:C00009,,ATP(aq) + H2O(l) = ADP(aq) + orthophosphate(aq),Gajewski E.; Steckler D.K.; Goldberg R.N.; J. Biol. Chem.; 261 12733 (1986).,86GAJ/STE_1074,298.15,7.16,,,calorimetry,Tris + HCl,,3.6.1.32,,0.0 KCl & 0.1 Tris, ,,-59.4
3285,3285,,3063,myosin ATPase,kegg:C00002 + kegg:C00001 = kegg:C00008 + kegg:C00009,,ATP(aq) + H2O(l) = ADP(aq) + orthophosphate(aq),Gajewski E.; Steckler D.K.; Goldberg R.N.; J. Biol. Chem.; 261 12733 (1986).,86GAJ/STE_1074,298.15,7.55,,,calorimetry,Tris + HCl,,3.6.1.32,,0.0 KCl & 0.1 Tris, ,,-65.32
3286,3286,,3065,myosin ATPase,kegg:C00002 + kegg:C00001 = kegg:C00008 + kegg:C00009,,ATP(aq) + H2O(l) = ADP(aq) + orthophosphate(aq),Gajewski E.; Steckler D.K.; Goldberg R.N.; J. Biol. Chem.; 261 12733 (1986).,86GAJ/STE_1074,298.15,7.86,,,calorimetry,Tris + HCl,,3.6.1.32,,0.1 Tris & 0.6 KCl, ,,-67.07
3287,3287,,3049,myosin ATPase,kegg:C00002 + kegg:C00001 = kegg:C00008 + kegg:C00009,,ATP(aq) + H2O(l) = ADP(aq) + orthophosphate(aq),Gajewski E.; Steckler D.K.; Goldberg R.N.; J. Biol. Chem.; 261 12733 (1986).,86GAJ/STE_1074,298.15,7.9,,,calorimetry,Tris + HCl,,3.6.1.32,,0.0 KCl & 0.1 Tris, ,,-65.87
3288,3288,,3054,myosin ATPase,kegg:C00002 + kegg:C00001 = kegg:C00008 + kegg:C00009,,ATP(aq) + H2O(l) = ADP(aq) + orthophosphate(aq),Gajewski E.; Steckler D.K.; Goldberg R.N.; J. Biol. Chem.; 261 12733 (1986).,86GAJ/STE_1074,298.15,8.14,,,calorimetry,Tris + HCl,,3.6.1.32,,0.1 Tris & 0.6 KCl, ,,-68.28
3289,3289,,3061,myosin ATPase,kegg:C00002 + kegg:C00001 = kegg:C00008 + kegg:C00009,,ATP(aq) + H2O(l) = ADP(aq) + orthophosphate(aq),Gajewski E.; Steckler D.K.; Goldberg R.N.; J. Biol. Chem.; 261 12733 (1986).,86GAJ/STE_1074,298.15,8.19,,,calorimetry,Tris + HCl,,3.6.1.32,,0.1 Tris & 0.6 KCl, ,,-68.17
3290,3290,,3062,myosin ATPase,kegg:C00002 + kegg:C00001 = kegg:C00008 + kegg:C00009,,ATP(aq) + H2O(l) = ADP(aq) + orthophosphate(aq),Gajewski E.; Steckler D.K.; Goldberg R.N.; J. Biol. Chem.; 261 12733 (1986).,86GAJ/STE_1074,298.15,8.32,,,calorimetry,Tris + HCl,,3.6.1.32,,0.0 KCl & 0.1 Tris, ,,-67.57
3291,3291,,3060,myosin ATPase,kegg:C00002 + kegg:C00001 = kegg:C00008 + kegg:C00009,,ATP(aq) + H2O(l) = ADP(aq) + orthophosphate(aq),Gajewski E.; Steckler D.K.; Goldberg R.N.; J. Biol. Chem.; 261 12733 (1986).,86GAJ/STE_1074,298.15,8.41,,,calorimetry,Tris + HCl,,3.6.1.32,,0.0 KCl & 0.1 Tris, ,,-68.28
3292,3292,,3057,myosin ATPase,kegg:C00002 + kegg:C00001 = kegg:C00008 + kegg:C00009,,ATP(aq) + H2O(l) = ADP(aq) + orthophosphate(aq),Gajewski E.; Steckler D.K.; Goldberg R.N.; J. Biol. Chem.; 261 12733 (1986).,86GAJ/STE_1074,298.15,8.45,,,calorimetry,Tris + HCl,,3.6.1.32,,0.1 Tris & 0.6 KCl, ,,-68.11
3293,3293,,3052,myosin ATPase,kegg:C00002 + kegg:C00001 = kegg:C00008 + kegg:C00009,,ATP(aq) + H2O(l) = ADP(aq) + orthophosphate(aq),Gajewski E.; Steckler D.K.; Goldberg R.N.; J. Biol. Chem.; 261 12733 (1986).,86GAJ/STE_1074,298.15,8.53,,,calorimetry,Tris + HCl,,3.6.1.32,,0.0 KCl & 0.6 Tris, ,,-70.23
3294,3294,,3053,myosin ATPase,kegg:C00002 + kegg:C00001 = kegg:C00008 + kegg:C00009,,ATP(aq) + H2O(l) = ADP(aq) + orthophosphate(aq),Gajewski E.; Steckler D.K.; Goldberg R.N.; J. Biol. Chem.; 261 12733 (1986).,86GAJ/STE_1074,298.15,8.55,,,calorimetry,Tris + HCl,,3.6.1.32,,0.0 KCl & 1.0 Tris, ,,-71.75
3295,3295,,3051,myosin ATPase,kegg:C00002 + kegg:C00001 = kegg:C00008 + kegg:C00009,,ATP(aq) + H2O(l) = ADP(aq) + orthophosphate(aq),Gajewski E.; Steckler D.K.; Goldberg R.N.; J. Biol. Chem.; 261 12733 (1986).,86GAJ/STE_1074,298.15,8.57,,,calorimetry,Tris + HCl,,3.6.1.32,,0.0 KCl & 0.25 Tris, ,,-68.66
3296,3296,,3050,myosin ATPase,kegg:C00002 + kegg:C00001 = kegg:C00008 + kegg:C00009,,ATP(aq) + H2O(l) = ADP(aq) + orthophosphate(aq),Gajewski E.; Steckler D.K.; Goldberg R.N.; J. Biol. Chem.; 261 12733 (1986).,86GAJ/STE_1074,298.15,8.59,,,calorimetry,Tris + HCl,,3.6.1.32,,0.0 KCl & 0.1 Tris, ,,-68.03
3297,3297,,3059,myosin ATPase,kegg:C00002 + kegg:C00001 = kegg:C00008 + kegg:C00009,,ATP(aq) + H2O(l) = ADP(aq) + orthophosphate(aq),Gajewski E.; Steckler D.K.; Goldberg R.N.; J. Biol. Chem.; 261 12733 (1986).,86GAJ/STE_1074,298.15,8.63,,,calorimetry,Tris + HCl,,3.6.1.32,,0.0 KCl & 0.1 Tris, ,,-67.5
3298,3298,,3056,myosin ATPase,kegg:C00002 + kegg:C00001 = kegg:C00008 + kegg:C00009,,ATP(aq) + H2O(l) = ADP(aq) + orthophosphate(aq),Gajewski E.; Steckler D.K.; Goldberg R.N.; J. Biol. Chem.; 261 12733 (1986).,86GAJ/STE_1074,298.15,8.8,,,calorimetry,Tris + HCl,,3.6.1.32,,0.0 KCl & 0.1 Tris, ,,-68.1
3299,3299,,3064,myosin ATPase,kegg:C00002 + kegg:C00001 = kegg:C00008 + kegg:C00009,,ATP(aq) + H2O(l) = ADP(aq) + orthophosphate(aq),Gajewski E.; Steckler D.K.; Goldberg R.N.; J. Biol. Chem.; 261 12733 (1986).,86GAJ/STE_1074,304.15,8.42,,,calorimetry,Tris + HCl,,3.6.1.32,,0.0 KCl & 0.1 Tris, ,,-69.16
3300,3300,,3055,myosin ATPase,kegg:C00002 + kegg:C00001 = kegg:C00008 + kegg:C00009,,ATP(aq) + H2O(l) = ADP(aq) + orthophosphate(aq),Gajewski E.; Steckler D.K.; Goldberg R.N.; J. Biol. Chem.; 261 12733 (1986).,86GAJ/STE_1074,309.95,8.42,,,calorimetry,Tris + HCl,,3.6.1.32,,0.0 KCl & 0.1 Tris, ,,-70.25
3301,3301,3543,3576,aspartate ammonia-lyase,kegg:C00049 = kegg:C00122 + kegg:C00014,,L-aspartate(aq) = fumarate(aq) + ammonia(aq),Goldberg R.N.; Gajewski E.; Steckler D.K.; Tewari Y.B.; Biophys. Chem.; 24 13 (1986).,86GOL/GAJ_1212,286.15,7.43,,0.00331,HPLC,phosphate,,4.3.1.1,,,,,
3302,3302,3544,3577,aspartate ammonia-lyase,kegg:C00049 = kegg:C00122 + kegg:C00014,,L-aspartate(aq) = fumarate(aq) + ammonia(aq),Goldberg R.N.; Gajewski E.; Steckler D.K.; Tewari Y.B.; Biophys. Chem.; 24 13 (1986).,86GOL/GAJ_1212,292.15,7.39,,0.00374,HPLC,phosphate,,4.3.1.1,,,,,
3303,3303,3545,3570,aspartate ammonia-lyase,kegg:C00049 = kegg:C00122 + kegg:C00014,,L-aspartate(aq) = fumarate(aq) + ammonia(aq),Goldberg R.N.; Gajewski E.; Steckler D.K.; Tewari Y.B.; Biophys. Chem.; 24 13 (1986).,86GOL/GAJ_1212,298.25,7.37,,0.00471,HPLC,phosphate,,4.3.1.1,,,,,
3304,3304,3547,3571,aspartate ammonia-lyase,kegg:C00049 = kegg:C00122 + kegg:C00014,,L-aspartate(aq) = fumarate(aq) + ammonia(aq),Goldberg R.N.; Gajewski E.; Steckler D.K.; Tewari Y.B.; Biophys. Chem.; 24 13 (1986).,86GOL/GAJ_1212,304.25,7.33,,0.00559,HPLC,phosphate,,4.3.1.1,,,,,
3305,3305,3550,3575,aspartate ammonia-lyase,kegg:C00049 = kegg:C00122 + kegg:C00014,,L-aspartate(aq) = fumarate(aq) + ammonia(aq),Goldberg R.N.; Gajewski E.; Steckler D.K.; Tewari Y.B.; Biophys. Chem.; 24 13 (1986).,86GOL/GAJ_1212,310.15,7.24,,0.00854,HPLC,phosphate,,4.3.1.1,,,,,
3306,3306,3546,3572,aspartate ammonia-lyase,kegg:C00049 = kegg:C00122 + kegg:C00014,,L-aspartate(aq) = fumarate(aq) + ammonia(aq),Goldberg R.N.; Gajewski E.; Steckler D.K.; Tewari Y.B.; Biophys. Chem.; 24 13 (1986).,86GOL/GAJ_1212,310.15,7.3,,0.00507,HPLC,phosphate,,4.3.1.1,,,,,
3307,3307,3548,3573,aspartate ammonia-lyase,kegg:C00049 = kegg:C00122 + kegg:C00014,,L-aspartate(aq) = fumarate(aq) + ammonia(aq),Goldberg R.N.; Gajewski E.; Steckler D.K.; Tewari Y.B.; Biophys. Chem.; 24 13 (1986).,86GOL/GAJ_1212,310.25,7.29,,0.00669,HPLC,phosphate,,4.3.1.1,,,,,
3308,3308,3549,3574,aspartate ammonia-lyase,kegg:C00049 = kegg:C00122 + kegg:C00014,,L-aspartate(aq) = fumarate(aq) + ammonia(aq),Goldberg R.N.; Gajewski E.; Steckler D.K.; Tewari Y.B.; Biophys. Chem.; 24 13 (1986).,86GOL/GAJ_1212,316.25,7.35,,0.00763,HPLC,phosphate,,4.3.1.1,,,,,
3309,3309,,3578,aspartate ammonia-lyase,kegg:C00049 = kegg:C00122 + kegg:C00014,,L-aspartate(aq) = fumarate(aq) + ammonia(aq),Goldberg R.N.; Gajewski E.; Steckler D.K.; Tewari Y.B.; Biophys. Chem.; 24 13 (1986).,86GOL/GAJ_1213,298.15,7.27,,,calorimetry,phosphate,,4.3.1.1,,, ,0.133,24.8
3310,3310,,3579,aspartate ammonia-lyase,kegg:C00049 = kegg:C00122 + kegg:C00014,,L-aspartate(aq) = fumarate(aq) + ammonia(aq),Goldberg R.N.; Gajewski E.; Steckler D.K.; Tewari Y.B.; Biophys. Chem.; 24 13 (1986).,86GOL/GAJ_1213,304.15,7.28,,,calorimetry,phosphate,,4.3.1.1,,, ,0.133,24.7
3311,3311,,3583,aspartate ammonia-lyase,kegg:C00049 = kegg:C00122 + kegg:C00014,,L-aspartate(aq) = fumarate(aq) + ammonia(aq),Goldberg R.N.; Gajewski E.; Steckler D.K.; Tewari Y.B.; Biophys. Chem.; 24 13 (1986).,86GOL/GAJ_1213,310.15,7.27,,,calorimetry,phosphate,,4.3.1.1,,, ,0.334,23.1
3312,3312,,3582,aspartate ammonia-lyase,kegg:C00049 = kegg:C00122 + kegg:C00014,,L-aspartate(aq) = fumarate(aq) + ammonia(aq),Goldberg R.N.; Gajewski E.; Steckler D.K.; Tewari Y.B.; Biophys. Chem.; 24 13 (1986).,86GOL/GAJ_1213,310.15,7.28,,,calorimetry,phosphate,,4.3.1.1,,, ,0.182,23.8
3313,3313,,3580,aspartate ammonia-lyase,kegg:C00049 = kegg:C00122 + kegg:C00014,,L-aspartate(aq) = fumarate(aq) + ammonia(aq),Goldberg R.N.; Gajewski E.; Steckler D.K.; Tewari Y.B.; Biophys. Chem.; 24 13 (1986).,86GOL/GAJ_1213,310.15,7.3,,,calorimetry,phosphate,,4.3.1.1,,, ,0.066,24.2
3314,3314,,3581,aspartate ammonia-lyase,kegg:C00049 = kegg:C00122 + kegg:C00014,,L-aspartate(aq) = fumarate(aq) + ammonia(aq),Goldberg R.N.; Gajewski E.; Steckler D.K.; Tewari Y.B.; Biophys. Chem.; 24 13 (1986).,86GOL/GAJ_1213,310.15,7.32,,,calorimetry,phosphate,,4.3.1.1,,, ,0.134,23.7
3315,3315,3551,2727,arginine kinase,kegg:C00002 + kegg:C00062 = kegg:C00008 + kegg:C05945,,ATP(aq) + L-arginine(aq) = ADP(aq) + NÏ‰-phospho-L-arginine(aq),Graham R.A.; Ellington W.R.; Chih C.P.; Biochim. Biophys. Acta; 887 157 (1986).,86GRA/ELL_620,298.15,7.1,0.0186,,NMR,imidazole (0.050 mol dm-3) + HCl,,2.7.3.3,,,,,
3316,3316,3552,4450,_-galactosidase,kegg:C00243 + kegg:C00001 = kegg:C00124 + kegg:C00031,,lactose(aq) + H2O(l) = D-galactose(aq) + D-glucose(aq),Huber R.E.; Hurlburt K.L.; Arch. Biochem. Biophys.; 246 411 (1986).,86HUB/HUR_930,298.15,7,86,,gas-liquid chromatography,Tes,,3.2.1.23,,,,,
3317,3317,3553,3553,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),Kim I.-H.; Lee H.-J.; Korean Biochem. J.; 19 47 (1986).,86KIM/LEE_601,303.15,7.4,0.011,,,Hepes (0.020 mol dm-3),,2.7.3.2,,,,,
3318,3318,3554,4112,3-hydroxybutyrate dehydrogenase,kegg:C01089 + kegg:C00003 = kegg:C00164 + kegg:C00004,,(R)-3-hydroxybutanoate(aq) + NAD(aq) = 3-oxobutanoate(aq) + NADH(aq),Konstanczak J.; Polster J.; Z. Naturforsch. A: Phys. Phys. Chem. Kosmophys.; 41 1352 (1986).,86KON/POL_121,298.15,9.15,1.66,,spectrophotometry,glycine,,1.1.1.30,,,,,
3319,3319,3555,3584,adenylate kinase,kegg:C00002 + kegg:C00008 = kegg:C03483 + kegg:C00020,,ATP(aq) + ADP(aq) = adenosine 5'-tetraphosphate(aq) + AMP(aq),Kupriyanov V.V.; Ferretti J.A.; Balaban R.S.; Biochim. Biophys. Acta; 869 107 (1986).,86KUP/FER_661,303.15,8,0.1,,NMR,{Tris (0.10 mol dm-3) + HCl} and {triethanolamine (0.10 mol dm-3) + HCl},,2.7.4.3,,,,,
3320,3320,3556,2851,D-lactate dehydrogenase,kegg:C00256 + kegg:C00003 = kegg:C00022 + kegg:C00004,,(R)-lactate(aq) + NAD(aq) = pyruvate(aq) + NADH(aq),Meinardus-Hager G.; Gdde G.; J. Comp. Physiol. B; 156 873 (1986) .,86MEI/GAD_111,298.15,7,1.40E-05,,spectrophotometry,potassium phosphate (0.20 mol dm-3),,1.1.1.28,,,,,
3321,3321,3559,242,D-octopine dehydrogenase,kegg:C04137 + kegg:C00003 + kegg:C00001 = kegg:C00062 + kegg:C00022 + kegg:C00004,,N2-(D-1-carboxyethyl)-L-arginine(aq) + NAD(aq) + H2O(l) = L-arginine(aq) + pyruvate(aq) + NADH(aq),Meinardus-Hager G.; Gdde G.; J. Comp. Physiol. B; 156 873 (1986) .,86MEI/GAD_302,298.15,7,3.00E-06,,spectrophotometry,potassium phosphate (0.20 mol dm-3),,1.5.1.11,,,,,
3322,3322,3557,240,alanopine dehydrogenase,kegg:C03210 + kegg:C00003 + kegg:C00001 = kegg:C00041 + kegg:C00022 + kegg:C00004,,"2,2'-iminodipropanoate(aq) + NAD(aq) + H2O(l) = L-alanine(aq) + pyruvate(aq) + NADH(aq)",Meinardus-Hager G.; Gdde G.; J. Comp. Physiol. B; 156 873 (1986) .,86MEI/GAD_306,298.15,7,1.00E-06,,spectrophotometry,potassium phosphate (0.20 mol dm-3),,1.5.1.17,,,,,
3323,3323,,,alanopine dehydrogenase,,,2-methyliminodiacetate(aq) + NAD(aq) + H2O(l) = glycine(aq) + pyruvate(aq) + NADH(aq),Meinardus-Hager G.; Gdde G.; J. Comp. Physiol. B; 156 873 (1986) .,86MEI/GAD_307,298.15,7,3.70E-07,,spectrophotometry,potassium phosphate (0.20 mol dm-3),,1.5.1.17,,,,,
3324,3324,3560,,creatine kinase,,,phosphocreatine(aq) + Î²-guanadinopropionate(aq) = creatine(aq) + phospho-Î²-guanadinopropionate(aq),Meyer R.A.; Brown T.R.; Krilowicz B.L.; Kushmerick M.J.; Am. J. Physiol.; 250 C264-C274 (1986).,86MEY/BRO_611,298.15,7.06,3.06,,enzymatic assay,Pipes (0.050 mol dm-3),,2.7.3.2,,,,,
3325,3325,3561,,thermolysin,,,N-(benzyloxycarbonyl)-L-aspartyl-L-phenylalanine methyl ester(aq) + H2O(l) = N-(benzyloxycarbonyl)-L-aspartic acid(aq) + L-phenylalanine methyl ester(aq),Nakanishi K.; Kimura Y.; Matsuno R.; Eur. J. Biochem.; 161 541 (1986).,86NAK/KIM_1081,313.15,6,0.79,,HPLC,Mes (0.05 M) + NaOH,,3.4.24.27,,,,,
3326,3326,3562,2287,xylose isomerase,kegg:C00031 = kegg:C00095,,D-glucose(aq) = D-fructose(aq),Oliver S.P.; du Toit P.J.; Biotechnol. Bioeng.; 28 684 (1986).,86OLI/TOI_1317,310.6,7,0.895,,HPLC,,,5.3.1.5,,,,,
3327,3327,3563,2292,xylose isomerase,kegg:C00031 = kegg:C00095,,D-glucose(aq) = D-fructose(aq),Oliver S.P.; du Toit P.J.; Biotechnol. Bioeng.; 28 684 (1986).,86OLI/TOI_1317,318.2,7,0.936,,HPLC,,,5.3.1.5,,,,,
3328,3328,3564,2291,xylose isomerase,kegg:C00031 = kegg:C00095,,D-glucose(aq) = D-fructose(aq),Oliver S.P.; du Toit P.J.; Biotechnol. Bioeng.; 28 684 (1986).,86OLI/TOI_1317,326.5,7,0.992,,HPLC,,,5.3.1.5,,,,,
3329,3329,3565,2290,xylose isomerase,kegg:C00031 = kegg:C00095,,D-glucose(aq) = D-fructose(aq),Oliver S.P.; du Toit P.J.; Biotechnol. Bioeng.; 28 684 (1986).,86OLI/TOI_1317,333.2,7,1.037,,HPLC,,,5.3.1.5,,,,,
3330,3330,3566,2289,xylose isomerase,kegg:C00031 = kegg:C00095,,D-glucose(aq) = D-fructose(aq),Oliver S.P.; du Toit P.J.; Biotechnol. Bioeng.; 28 684 (1986).,86OLI/TOI_1317,341.6,7,1.083,,HPLC,,,5.3.1.5,,,,,
3331,3331,3567,2288,xylose isomerase,kegg:C00031 = kegg:C00095,,D-glucose(aq) = D-fructose(aq),Oliver S.P.; du Toit P.J.; Biotechnol. Bioeng.; 28 684 (1986).,86OLI/TOI_1317,345.2,7,1.12,,HPLC,,,5.3.1.5,,,,,
3332,3332,3568,1457,xylose isomerase,kegg:C00181 = kegg:C00310,,D-xylose(aq) = D-xylulose(aq),Oliver S.P.; du Toit P.J.; Biotechnol. Bioeng.; 28 684 (1986).,86OLI/TOI_1330,311.15,7,0.176,,HPLC,Tris + maleate,,5.3.1.5,,,,,
3333,3333,3569,1454,xylose isomerase,kegg:C00181 = kegg:C00310,,D-xylose(aq) = D-xylulose(aq),Oliver S.P.; du Toit P.J.; Biotechnol. Bioeng.; 28 684 (1986).,86OLI/TOI_1330,318.15,7,0.209,,HPLC,Tris + maleate,,5.3.1.5,,,,,
3334,3334,3570,1459,xylose isomerase,kegg:C00181 = kegg:C00310,,D-xylose(aq) = D-xylulose(aq),Oliver S.P.; du Toit P.J.; Biotechnol. Bioeng.; 28 684 (1986).,86OLI/TOI_1330,325.15,7,0.246,,HPLC,Tris + maleate,,5.3.1.5,,,,,
3335,3335,3571,1455,xylose isomerase,kegg:C00181 = kegg:C00310,,D-xylose(aq) = D-xylulose(aq),Oliver S.P.; du Toit P.J.; Biotechnol. Bioeng.; 28 684 (1986).,86OLI/TOI_1330,331.15,7,0.282,,HPLC,Tris + maleate,,5.3.1.5,,,,,
3336,3336,3572,1456,xylose isomerase,kegg:C00181 = kegg:C00310,,D-xylose(aq) = D-xylulose(aq),Oliver S.P.; du Toit P.J.; Biotechnol. Bioeng.; 28 684 (1986).,86OLI/TOI_1330,341.15,7,0.347,,HPLC,Tris + maleate,,5.3.1.5,,,,,
