,du_matched_index,standard_id,Enzyme:,KEGG Reaction:,CID Reaction:,Reaction:,Reference:,Reference ID:,PMID,DOI,T [K],pH ,Keq,Km,Method:,Buffer:,Experimental conditions,EC Value:,solutes [mol / kg],solutes [mol / dm^3],Ionic strength [mol / dm^3],Ionic strength [mol / kg],Enthalpy [kJ / mol]
3037,,1566.0,glycerol kinase,kegg:C00002 + kegg:C00116 = kegg:C00008 + kegg:C00093, ,ATP(aq) + glycerol(aq) = ADP(aq) + sn-glycerol 3-phosphate(aq),"Redman-Furey N.L.; ""Biochemical Thermodynamics and Analytical Enthalpimetry""; Thesis Pennsylvania State University (1982).",82RED_558, , ,298.15,9.0, , ,calorimetry,Bicine glycylglycine Taps and Tris  +  Bicine (0.1 mol dm-3), ,2.7.1.30, , , , ,-56
3038,,1567.0,glycerol kinase,kegg:C00002 + kegg:C00116 = kegg:C00008 + kegg:C00093, ,ATP(aq) + glycerol(aq) = ADP(aq) + sn-glycerol 3-phosphate(aq),"Redman-Furey N.L.; ""Biochemical Thermodynamics and Analytical Enthalpimetry""; Thesis Pennsylvania State University (1982).",82RED_558, , ,298.15,9.0, , ,calorimetry,Bicine glycylglycine Taps and Tris  +  Bicine (0.1 mol dm-3), ,2.7.1.30, , , , ,-73.9
3039,,1568.0,glycerol kinase,kegg:C00002 + kegg:C00116 = kegg:C00008 + kegg:C00093, ,ATP(aq) + glycerol(aq) = ADP(aq) + sn-glycerol 3-phosphate(aq),"Redman-Furey N.L.; ""Biochemical Thermodynamics and Analytical Enthalpimetry""; Thesis Pennsylvania State University (1982).",82RED_558, , ,298.15,9.0, , ,calorimetry,Bicine glycylglycine Taps and Tris  +  Bicine (0.1 mol dm-3), ,2.7.1.30, , , , ,-69.8
3040,,1569.0,glycerol kinase,kegg:C00002 + kegg:C00116 = kegg:C00008 + kegg:C00093, ,ATP(aq) + glycerol(aq) = ADP(aq) + sn-glycerol 3-phosphate(aq),"Redman-Furey N.L.; ""Biochemical Thermodynamics and Analytical Enthalpimetry""; Thesis Pennsylvania State University (1982).",82RED_558, , ,298.15,9.0, , ,calorimetry,Bicine glycylglycine Taps and Tris  +  Bicine (0.1 mol dm-3), ,2.7.1.30, , , , ,-77.3
3041,,1908.0,pyruvate kinase,kegg:C00002 + kegg:C00022 = kegg:C00008 + kegg:C00074, ,ATP(aq) + pyruvate(aq) = ADP(aq) + phosphoenolpyruvate(aq),"Redman-Furey N.L.; ""Biochemical Thermodynamics and Analytical Enthalpimetry""; Thesis Pennsylvania State University (1982).",82RED_568, , ,298.15,8.5, , ,calorimetry,Tricine (0.1 mol dm-3) glycylglycine (0.1 mol dm-3) Taps (0.1 mol dm-3) and Tris (0.1 mol dm-3), ,2.7.1.40, , , , ,-35.1
3042,,1909.0,pyruvate kinase,kegg:C00002 + kegg:C00022 = kegg:C00008 + kegg:C00074, ,ATP(aq) + pyruvate(aq) = ADP(aq) + phosphoenolpyruvate(aq),"Redman-Furey N.L.; ""Biochemical Thermodynamics and Analytical Enthalpimetry""; Thesis Pennsylvania State University (1982).",82RED_568, , ,298.15,8.5, , ,calorimetry,Tricine (0.1 mol dm-3) glycylglycine (0.1 mol dm-3) Taps (0.1 mol dm-3) and Tris (0.1 mol dm-3), ,2.7.1.40, , , , ,-31.9
3043,,1910.0,pyruvate kinase,kegg:C00002 + kegg:C00022 = kegg:C00008 + kegg:C00074, ,ATP(aq) + pyruvate(aq) = ADP(aq) + phosphoenolpyruvate(aq),"Redman-Furey N.L.; ""Biochemical Thermodynamics and Analytical Enthalpimetry""; Thesis Pennsylvania State University (1982).",82RED_568, , ,298.15,8.5, , ,calorimetry,Tricine (0.1 mol dm-3) glycylglycine (0.1 mol dm-3) Taps (0.1 mol dm-3) and Tris (0.1 mol dm-3), ,2.7.1.40, , , , ,-22.9
3044,,1911.0,pyruvate kinase,kegg:C00002 + kegg:C00022 = kegg:C00008 + kegg:C00074, ,ATP(aq) + pyruvate(aq) = ADP(aq) + phosphoenolpyruvate(aq),"Redman-Furey N.L.; ""Biochemical Thermodynamics and Analytical Enthalpimetry""; Thesis Pennsylvania State University (1982).",82RED_568, , ,298.15,8.5, , ,calorimetry,Tricine (0.1 mol dm-3) glycylglycine (0.1 mol dm-3) Taps (0.1 mol dm-3) and Tris (0.1 mol dm-3), ,2.7.1.40, , , , ,-39.3
3045,,559.0,cholesterol oxidase and catalase,kegg:C00187 + 0.5 kegg:C00007 = kegg:C00599 + kegg:C00001, ,cholesterol(aq) + 1/2 O2(aq) = cholest-4-en-3-one(aq) + H2O(l),Rehak N.N.; Young D.S.; Clin. Chem. (Winston-Salem N.C.); 28 2235 (1982).,82REH/YOU_232, , ,303.15,6.9, , ,calorimetry,phosphate, ,1.1.3.6 & 1.11.1.6, , , , ,-153.4
3046,3209,2638.0,hypoxanthine phosphoribosyltransferase,kegg:C00144 + kegg:C00262 = kegg:C00130 + kegg:C00242,CHB_17345 + CHB_17368 = CHB_16235 + CHB_17202,GMP(aq) + hypoxanthine(aq) = IMP(aq) + guanine(aq),Salerno C.; Giacomello A.; Experientia; 38 1196 (1982).,82SAL/GIA_477, , ,310.15,7.4,0.38, ,spectrophotometry,Tris (0.1 mol dm-3) + HCl,mol/L;Tris-HCl=0.1;(Mg)1(Cl)2=0.01;pyrophosphate=0.001;guanine=0.000019;hypoxanthine=0.0000295;GMP=0.0000383;IMP=0.0000226  ,2.4.2.8, , , , , 
3047,,711.0,purine-nucleoside phosphorylase,kegg:C00294 + kegg:C00009 = kegg:C00262 + kegg:C00620, ,inosine(aq) + orthophosphate(aq) = hypoxanthine(aq) + Î±-D-ribose 1-phosphate(aq),Salamone S.J.; Jordan F.; Jordan R.R.; Arch. Biochem. Biophys.; 217 139 (1982).,82SAL/JOR_462,6812503.0,10.1016/0003-9861(82)90487-8,310.15,7.1,0.038, ,NMR, , ,2.4.2.1, , , , , 
3048,3211,3329.0,sepiapterin reductase,kegg:C02953 + kegg:C00006 = kegg:C00835 + kegg:C00005,CHB_15375 + CHB_18009 = CHB_16095 + CHB_16474,"7,8-dihydrobiopterin(aq) + NADP(aq) = sepiapterin(aq) + NADPH(aq)",Sueoka T.; Katoh S.; Biochim. Biophys. Acta; 717 265 (1982).,82SUE/KAT_221, , ,298.15,8.0,0.045, ,spectrophotometry,potassium phosphate (0.02 mol dm-3),"mol/L;potassium phosphate buffer=0.1;NADPH=0.0001;sepiapterin=0.00005;NADP=0;7,8-dihydrobiopterin=0  ",1.1.1.153, , , , , 
3049,,4215.0,alcohol dehydrogenase,kegg:C00469 + kegg:C00003 = kegg:C00084 + kegg:C00004, ,ethanol(aq) + NAD(aq) = acetaldehyde(aq) + NADH(aq),"Brattlie W.J.; ""Thermochemistry of the Nicotinamide-Adenine Dinucleotide Redox Couple and Determination of Ethanol by Enthalpimetric Analysis""; Thesis Pennsylvania State University (1983).",83BRA_18, , ,298.15,8.9, , ,calorimetry,Tris TAPS bicine and glycylglycine, ,1.1.1.1, , , , ,49.8
3050,,3255.0,alcohol dehydrogenase,kegg:C05979 + kegg:C00003 = kegg:C00479 + kegg:C00004, ,1-propanol(aq) + NAD(aq) = propanal(aq) + NADH(aq),"Brattlie W.J.; ""Thermochemistry of the Nicotinamide-Adenine Dinucleotide Redox Couple and Determination of Ethanol by Enthalpimetric Analysis""; Thesis Pennsylvania State University (1983).",83BRA_28, , ,298.15,8.8, , ,calorimetry,Tris TAPS and glycylglycine, ,1.1.1.1, , , , ,47.7
3051,,3635.0,alcohol dehydrogenase,kegg:C01845 + kegg:C00003 = kegg:C00207 + kegg:C00004, ,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),"Brattlie W.J.; ""Thermochemistry of the Nicotinamide-Adenine Dinucleotide Redox Couple and Determination of Ethanol by Enthalpimetric Analysis""; Thesis Pennsylvania State University (1983).",83BRA_33, , ,298.15,8.9, , ,calorimetry,phosphate (0.255 mol dm-3), ,1.1.1.1, , , , ,44.2
3052,,3250.0,alcohol dehydrogenase,kegg:C06142 + kegg:C00003 = kegg:C01412 + kegg:C00004, ,1-butanol(aq) + NAD(aq) = butanal(aq) + NADH(aq),"Brattlie W.J.; ""Thermochemistry of the Nicotinamide-Adenine Dinucleotide Redox Couple and Determination of Ethanol by Enthalpimetric Analysis""; Thesis Pennsylvania State University (1983).",83BRA_4, , ,298.15,8.8, , ,calorimetry,Tris and glycylglycine, ,1.1.1.1, , , , ,59.4
3053,3212,413.0,alcohol dehydrogenase,kegg:C00469 + kegg:C00003 = kegg:C00084 + kegg:C00004,CHB_15846 + CHB_16236 = CHB_15343 + CHB_16908,ethanol(aq) + NAD(aq) = acetaldehyde(aq) + NADH(aq),Crabb D.B.; Bosron W.F.; Li T.-K.; Archiv. Biochem. Biophys.; 224 299 (1983).,83CRA/BOS_19, , ,310.15,7.3,0.00037, ,spectrophotometry,potassium phosphate (0.090 mol dm-3) + KCl (0.040 mol dm-3),mol/L;potassium phosphate=0.09;(K)1(Cl)1=0.04  ,1.1.1.1, , , , , 
3054,3213,865.0,penicillin amidase,kegg:C05551 + kegg:C00001 = kegg:C02954 + kegg:C07086, ,penicillin G-(aq) + H2O(l) = 6-aminopenicillanic acid-(aq) + phenylacetic acid(aq),Haagensen P.; Karlsen L.G.; Petersen J.; Villadsen J.; Biotechnol. Bioeng.; 25 1873 (1983).,83HAA/KAR_1013, , ,298.15, ,0.0003, , , ,   ,3.5.1.11, , , , , 
3055,3214,864.0,penicillin amidase,kegg:C08126 + kegg:C00001 = kegg:C02954 + kegg:C02181, ,phenoxymethylpenicillin-(aq) + H2O(l) = 6-aminopenicillanate-(aq) + phenoxyacetate(aq),Haagensen P.; Karlsen L.G.; Petersen J.; Villadsen J.; Biotechnol. Bioeng.; 25 1873 (1983).,83HAA/KAR_1015,18551488.0,10.1002/bit.260250715,298.15, ,0.00128, , , ,   ,3.5.1.11, , , , , 
3056,3215,2803.0,UTP-glucose-1-phosphate uridylyltransferase,kegg:C00075 + kegg:C00103 = kegg:C00013 + kegg:C00029,CHB_15713 + CHB_16077 = CHB_18066 + CHB_18361,UTP(aq) + Î±-D-glucose 1-phosphate(aq) = pyrophosphate(aq) + UDPglucose(aq),Hondo T.; Hara A.; Funaguma T.; Plant Cell Physiol.; 24 61 (1983).,83HON/HAR_695, , ,310.15,8.0,0.48, ,spectrophotometry,Tris (0.04 mol dm-3) + HCl,mol/L;Tris-HCl=0.02;D-glucose 1-phosphate=0.005;UTP=0.002;(Mg)1(Cl)2=0.01;pyrophosphate=0;UDPglucose=0  ,2.7.7.9, , , , , 
3057,3219,3491.0,sepiapterin reductase,kegg:C02953 + kegg:C00006 = kegg:C00835 + kegg:C00005,CHB_15375 + CHB_18009 = CHB_16095 + CHB_16474,"7,8-dihydrobiopterin(aq) + NADP(aq) = sepiapterin(aq) + NADPH(aq)",Katoh S.; Sueoka T.; Josai Shika Daigaku Kiyo; 12 173 (1983).,83KAT/SUE_222,6370350.0, ,298.15,7.88,0.045, ,spectrophotometry,potassium phosphate (0.020 mol dm-3),mol/L;potassium phosphate buffer=0.02  ,1.1.1.153, , , , , 
3058,3216,3492.0,sepiapterin reductase,kegg:C02953 + kegg:C00006 = kegg:C00835 + kegg:C00005,CHB_15375 + CHB_18009 = CHB_16095 + CHB_16474,"7,8-dihydrobiopterin(aq) + NADP(aq) = sepiapterin(aq) + NADPH(aq)",Katoh S.; Sueoka T.; Josai Shika Daigaku Kiyo; 12 173 (1983).,83KAT/SUE_222,6370350.0, ,298.15,7.93,0.037, ,spectrophotometry,potassium phosphate (0.020 mol dm-3),mol/L;potassium phosphate buffer=0.02  ,1.1.1.153, , , , , 
3059,3218,3495.0,sepiapterin reductase,kegg:C02953 + kegg:C00006 = kegg:C00835 + kegg:C00005,CHB_15375 + CHB_18009 = CHB_16095 + CHB_16474,"7,8-dihydrobiopterin(aq) + NADP(aq) = sepiapterin(aq) + NADPH(aq)",Katoh S.; Sueoka T.; Josai Shika Daigaku Kiyo; 12 173 (1983).,83KAT/SUE_222,6370350.0, ,298.15,7.95,0.039, ,spectrophotometry,potassium phosphate (0.020 mol dm-3),mol/L;potassium phosphate buffer=0.02  ,1.1.1.153, , , , , 
3060,3220,3493.0,sepiapterin reductase,kegg:C02953 + kegg:C00006 = kegg:C00835 + kegg:C00005,CHB_15375 + CHB_18009 = CHB_16095 + CHB_16474,"7,8-dihydrobiopterin(aq) + NADP(aq) = sepiapterin(aq) + NADPH(aq)",Katoh S.; Sueoka T.; Josai Shika Daigaku Kiyo; 12 173 (1983).,83KAT/SUE_222,6370350.0, ,298.15,8.02,0.046, ,spectrophotometry,potassium phosphate (0.020 mol dm-3),mol/L;potassium phosphate buffer=0.02  ,1.1.1.153, , , , , 
3061,3217,3494.0,sepiapterin reductase,kegg:C02953 + kegg:C00006 = kegg:C00835 + kegg:C00005,CHB_15375 + CHB_18009 = CHB_16095 + CHB_16474,"7,8-dihydrobiopterin(aq) + NADP(aq) = sepiapterin(aq) + NADPH(aq)",Katoh S.; Sueoka T.; Josai Shika Daigaku Kiyo; 12 173 (1983).,83KAT/SUE_222,6370350.0, ,298.15,8.06,0.038, ,spectrophotometry,potassium phosphate (0.020 mol dm-3),mol/L;potassium phosphate buffer=0.02  ,1.1.1.153, , , , , 
3062,3231,2022.0,adenylate kinase,2 kegg:C00008 = kegg:C00020 + kegg:C00002,2 CHB_16761 = CHB_15422 + CHB_16027,2 ADP(aq) = AMP(aq) + ATP(aq),Kholodenko N.Ya.; Kartashov I.M.; Makarov A.D.; Biokhimiya (Moscow); 48 471 (1983).,83KHO/KAR_653, , ,297.15,10.1,0.42, ,paper chromatography,Tris (0.05 mol dm-3) + HCl,3.0 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;(Mg)1(Cl)2=0.001 _ MgCl2 (0.001 mol/L) _ ,2.7.4.3, ,0.001 MgCl2, , , 
3063,3236,2010.0,adenylate kinase,2 kegg:C00008 = kegg:C00020 + kegg:C00002,2 CHB_16761 = CHB_15422 + CHB_16027,2 ADP(aq) = AMP(aq) + ATP(aq),Kholodenko N.Ya.; Kartashov I.M.; Makarov A.D.; Biokhimiya (Moscow); 48 471 (1983).,83KHO/KAR_653, , ,297.15,6.1,0.8, ,paper chromatography,Tris (0.05 mol dm-3) + HCl,3.0 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;(Mg)1(Cl)2=0.001 _ MgCl2 (0.001 mol/L) _ ,2.7.4.3, ,0.001 MgCl2, , , 
3064,3235,2024.0,adenylate kinase,2 kegg:C00008 = kegg:C00020 + kegg:C00002,2 CHB_16761 = CHB_15422 + CHB_16027,2 ADP(aq) = AMP(aq) + ATP(aq),Kholodenko N.Ya.; Kartashov I.M.; Makarov A.D.; Biokhimiya (Moscow); 48 471 (1983).,83KHO/KAR_653, , ,297.15,7.0,0.6, ,paper chromatography,Tris (0.05 mol dm-3) + HCl,3.0 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;(Mg)1(Cl)2=0.001 _ MgCl2 (0.001 mol/L) _ ,2.7.4.3, ,0.001 MgCl2, , , 
3065,3237,2018.0,adenylate kinase,2 kegg:C00008 = kegg:C00020 + kegg:C00002,2 CHB_16761 = CHB_15422 + CHB_16027,2 ADP(aq) = AMP(aq) + ATP(aq),Kholodenko N.Ya.; Kartashov I.M.; Makarov A.D.; Biokhimiya (Moscow); 48 471 (1983).,83KHO/KAR_653, , ,297.15,8.0,0.52, ,paper chromatography,Tris (0.05 mol dm-3) + HCl,3.52 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;(Mg)1(Cl)2=0.0003 _ MgCl2 (0.0003 mol/L) _ ,2.7.4.3, ,0.0003 MgCl2, , , 
3066,3234,2023.0,adenylate kinase,2 kegg:C00008 = kegg:C00020 + kegg:C00002,2 CHB_16761 = CHB_15422 + CHB_16027,2 ADP(aq) = AMP(aq) + ATP(aq),Kholodenko N.Ya.; Kartashov I.M.; Makarov A.D.; Biokhimiya (Moscow); 48 471 (1983).,83KHO/KAR_653, , ,297.15,8.0,0.57, ,paper chromatography,Tris (0.05 mol dm-3) + HCl,3.0 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;(Mg)1(Cl)2=0.001 _ MgCl2 (0.001 mol/L) _ ,2.7.4.3, ,0.001 MgCl2, , , 
3067,3232,2011.0,adenylate kinase,2 kegg:C00008 = kegg:C00020 + kegg:C00002,2 CHB_16761 = CHB_15422 + CHB_16027,2 ADP(aq) = AMP(aq) + ATP(aq),Kholodenko N.Ya.; Kartashov I.M.; Makarov A.D.; Biokhimiya (Moscow); 48 471 (1983).,83KHO/KAR_653, , ,297.15,8.0,0.55, ,paper chromatography,Tris (0.05 mol dm-3) + HCl,3.0 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;(Mg)1(Cl)2=0.001 _ MgCl2 (0.001 mol/L) _ ,2.7.4.3, ,0.001 MgCl2, , , 
3068,3230,2012.0,adenylate kinase,2 kegg:C00008 = kegg:C00020 + kegg:C00002,2 CHB_16761 = CHB_15422 + CHB_16027,2 ADP(aq) = AMP(aq) + ATP(aq),Kholodenko N.Ya.; Kartashov I.M.; Makarov A.D.; Biokhimiya (Moscow); 48 471 (1983).,83KHO/KAR_653, , ,297.15,8.0,0.7, ,paper chromatography,Tris (0.05 mol dm-3) + HCl,2.77 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;(Mg)1(Cl)2=0.0017 _ MgCl2 (0.0017 mol/L) _ ,2.7.4.3, ,0.0017 MgCl2, , , 
3069,3229,2016.0,adenylate kinase,2 kegg:C00008 = kegg:C00020 + kegg:C00002,2 CHB_16761 = CHB_15422 + CHB_16027,2 ADP(aq) = AMP(aq) + ATP(aq),Kholodenko N.Ya.; Kartashov I.M.; Makarov A.D.; Biokhimiya (Moscow); 48 471 (1983).,83KHO/KAR_653, , ,297.15,8.0,0.99, ,paper chromatography,Tris (0.05 mol dm-3) + HCl,2.64 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;(Mg)1(Cl)2=0.0023 _ MgCl2 (0.0023 mol/L) _ ,2.7.4.3, ,0.0023 MgCl2, , , 
3070,3228,2013.0,adenylate kinase,2 kegg:C00008 = kegg:C00020 + kegg:C00002,2 CHB_16761 = CHB_15422 + CHB_16027,2 ADP(aq) = AMP(aq) + ATP(aq),Kholodenko N.Ya.; Kartashov I.M.; Makarov A.D.; Biokhimiya (Moscow); 48 471 (1983).,83KHO/KAR_653, , ,297.15,8.0,0.84, ,paper chromatography,Tris (0.05 mol dm-3) + HCl,2.51 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;(Mg)1(Cl)2=0.0031 _ MgCl2 (0.0031 mol/L) _ ,2.7.4.3, ,0.0031 MgCl2, , , 
3071,3227,2019.0,adenylate kinase,2 kegg:C00008 = kegg:C00020 + kegg:C00002,2 CHB_16761 = CHB_15422 + CHB_16027,2 ADP(aq) = AMP(aq) + ATP(aq),Kholodenko N.Ya.; Kartashov I.M.; Makarov A.D.; Biokhimiya (Moscow); 48 471 (1983).,83KHO/KAR_653, , ,297.15,8.0,0.67, ,paper chromatography,Tris (0.05 mol dm-3) + HCl,2.43 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;(Mg)1(Cl)2=0.0037 _ MgCl2 (0.0037 mol/L) _ ,2.7.4.3, ,0.0037 MgCl2, , , 
3072,3226,2017.0,adenylate kinase,2 kegg:C00008 = kegg:C00020 + kegg:C00002,2 CHB_16761 = CHB_15422 + CHB_16027,2 ADP(aq) = AMP(aq) + ATP(aq),Kholodenko N.Ya.; Kartashov I.M.; Makarov A.D.; Biokhimiya (Moscow); 48 471 (1983).,83KHO/KAR_653, , ,297.15,8.0,0.64, ,paper chromatography,Tris (0.05 mol dm-3) + HCl,2.34 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;(Mg)1(Cl)2=0.0046 _ MgCl2 (0.0046 mol/L) _ ,2.7.4.3, ,0.0046 MgCl2, , , 
3073,3225,2026.0,adenylate kinase,2 kegg:C00008 = kegg:C00020 + kegg:C00002,2 CHB_16761 = CHB_15422 + CHB_16027,2 ADP(aq) = AMP(aq) + ATP(aq),Kholodenko N.Ya.; Kartashov I.M.; Makarov A.D.; Biokhimiya (Moscow); 48 471 (1983).,83KHO/KAR_653, , ,297.15,8.0,0.46, ,paper chromatography,Tris (0.05 mol dm-3) + HCl,2.28 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;(Mg)1(Cl)2=0.0052 _ MgCl2 (0.0052 mol/L) _ ,2.7.4.3, ,0.0052 MgCl2, , , 
3074,3224,2014.0,adenylate kinase,2 kegg:C00008 = kegg:C00020 + kegg:C00002,2 CHB_16761 = CHB_15422 + CHB_16027,2 ADP(aq) = AMP(aq) + ATP(aq),Kholodenko N.Ya.; Kartashov I.M.; Makarov A.D.; Biokhimiya (Moscow); 48 471 (1983).,83KHO/KAR_653, , ,297.15,8.0,0.4, ,paper chromatography,Tris (0.05 mol dm-3) + HCl,2.26 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;(Mg)1(Cl)2=0.0055 _ MgCl2 (0.0055 mol/L) _ ,2.7.4.3, ,0.0055 MgCl2, , , 
3075,3223,2020.0,adenylate kinase,2 kegg:C00008 = kegg:C00020 + kegg:C00002,2 CHB_16761 = CHB_15422 + CHB_16027,2 ADP(aq) = AMP(aq) + ATP(aq),Kholodenko N.Ya.; Kartashov I.M.; Makarov A.D.; Biokhimiya (Moscow); 48 471 (1983).,83KHO/KAR_653, , ,297.15,8.0,0.27, ,paper chromatography,Tris (0.05 mol dm-3) + HCl,2.21 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;(Mg)1(Cl)2=0.0061 _ MgCl2 (0.0061 mol/L) _ ,2.7.4.3, ,0.0061 MgCl2, , , 
3076,3222,2015.0,adenylate kinase,2 kegg:C00008 = kegg:C00020 + kegg:C00002,2 CHB_16761 = CHB_15422 + CHB_16027,2 ADP(aq) = AMP(aq) + ATP(aq),Kholodenko N.Ya.; Kartashov I.M.; Makarov A.D.; Biokhimiya (Moscow); 48 471 (1983).,83KHO/KAR_653, , ,297.15,8.0,0.25, ,paper chromatography,Tris (0.05 mol dm-3) + HCl,2.05 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;(Mg)1(Cl)2=0.0089 _ MgCl2 (0.0089 mol/L) _ ,2.7.4.3, ,0.0089 MgCl2, , , 
3077,3221,2025.0,adenylate kinase,2 kegg:C00008 = kegg:C00020 + kegg:C00002,2 CHB_16761 = CHB_15422 + CHB_16027,2 ADP(aq) = AMP(aq) + ATP(aq),Kholodenko N.Ya.; Kartashov I.M.; Makarov A.D.; Biokhimiya (Moscow); 48 471 (1983).,83KHO/KAR_653, , ,297.15,8.0,0.24, ,paper chromatography,Tris (0.05 mol dm-3) + HCl,2.0 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;(Mg)1(Cl)2=0.0099 _ MgCl2 (0.0099 mol/L) _ ,2.7.4.3, ,0.0099 MgCl2, , , 
3078,3233,2021.0,adenylate kinase,2 kegg:C00008 = kegg:C00020 + kegg:C00002,2 CHB_16761 = CHB_15422 + CHB_16027,2 ADP(aq) = AMP(aq) + ATP(aq),Kholodenko N.Ya.; Kartashov I.M.; Makarov A.D.; Biokhimiya (Moscow); 48 471 (1983).,83KHO/KAR_653, , ,297.15,9.0,0.57, ,paper chromatography,Tris (0.05 mol dm-3) + HCl,3.0 = -log[Mg+2] _ mol/L;Tris-HCl=0.05;(Mg)1(Cl)2=0.001 _ MgCl2 (0.001 mol/L) _ ,2.7.4.3, ,0.001 MgCl2, , , 
3079,3238, ,creatine kinase, ,CHB_16919 + MAN_10160 = CHB_17287 + CHB_40730,"adenosine 5'-(Î±,Î²-methylene)triphosphate(aq) + creatine(aq) = adenosine 5'-(Î±,Î²-methylene)diphosphate(aq) + phosphocreatine(aq)",Milner-White J.; Rycroft D.S.; Eur. J. Biochem.; 133 169 (1983).,83MIL/RYC_607,6852021.0,10.1111/j.1432-1033.1983.tb07443.x,298.l5,8.79,0.00143, ,NMR,Bicine (0.025 mol dm-3) + NaOH,"mol/L;adenosine 5'-(,-methylene)triphosphate=0.028;magnesium acetate=0.0325;creatine=0.0593;Bicine=0.025;adenosine 5'-(,-methylene)diphosphate=0;phosphocreatine=0  ",2.7.3.2, , , , , 
3080,3241,3046.0,lactoylglutathione lyase,kegg:C03451 = kegg:C00051 + kegg:C00546,CHB_15694 = CHB_16856 + CHB_17158,(R)-S-lactoylglutathione(aq) = glutathione (reduced)(aq) + methylglyoxal(aq),Sellin S.; Mannervik B.; J. Biol. Chem.; 258 8872 (1983).,83SEL/MAN_1228,6863314.0, ,303.15,7.0,9.00E-05, ,spectrophotometry,sodium phosphate (0.1 mol dm-3),mol/L;sodium phosphate buffer=0.1  ,4.4.1.5, , , , , 
3081,3242,4337.0,xylose isomerase,kegg:C00031 = kegg:C00095,CHB_4167 = CHB_37721,D-glucose(aq) = D-fructose(aq),"van Tilburg R.; ""Engineering Aspects of Biocatalysts in Industrial Starch Conversion Technology""; Thesis Delft University (1983).",83TIL_1312, , ,323.15,7.5,0.99, ,polarimetry and HPLC, ,mol/L;(Mg)1(SO4)1=0.003  ,5.3.1.5, , , , , 
3082,3243,4342.0,xylose isomerase,kegg:C00031 = kegg:C00095,CHB_4167 = CHB_37721,D-glucose(aq) = D-fructose(aq),"van Tilburg R.; ""Engineering Aspects of Biocatalysts in Industrial Starch Conversion Technology""; Thesis Delft University (1983).",83TIL_1312, , ,328.15,7.5,1.01, ,polarimetry and HPLC, ,mol/L;(Mg)1(SO4)1=0.003  ,5.3.1.5, , , , , 
3083,3244,4339.0,xylose isomerase,kegg:C00031 = kegg:C00095,CHB_4167 = CHB_37721,D-glucose(aq) = D-fructose(aq),"van Tilburg R.; ""Engineering Aspects of Biocatalysts in Industrial Starch Conversion Technology""; Thesis Delft University (1983).",83TIL_1312, , ,333.15,7.5,1.05, ,polarimetry and HPLC, ,mol/L;(Mg)1(SO4)1=0.003  ,5.3.1.5, , , , , 
3084,3246,4341.0,xylose isomerase,kegg:C00031 = kegg:C00095,CHB_4167 = CHB_37721,D-glucose(aq) = D-fructose(aq),"van Tilburg R.; ""Engineering Aspects of Biocatalysts in Industrial Starch Conversion Technology""; Thesis Delft University (1983).",83TIL_1312, , ,333.15,7.5,1.11, ,polarimetry and HPLC, ,mol/L;(Mg)1(SO4)1=0.003  ,5.3.1.5, , , , , 
3085,3245,4338.0,xylose isomerase,kegg:C00031 = kegg:C00095,CHB_4167 = CHB_37721,D-glucose(aq) = D-fructose(aq),"van Tilburg R.; ""Engineering Aspects of Biocatalysts in Industrial Starch Conversion Technology""; Thesis Delft University (1983).",83TIL_1312, , ,338.15,7.5,1.07, ,polarimetry and HPLC, ,mol/L;(Mg)1(SO4)1=0.003  ,5.3.1.5, , , , , 
3086,3247,4340.0,xylose isomerase,kegg:C00031 = kegg:C00095,CHB_4167 = CHB_37721,D-glucose(aq) = D-fructose(aq),"van Tilburg R.; ""Engineering Aspects of Biocatalysts in Industrial Starch Conversion Technology""; Thesis Delft University (1983).",83TIL_1312, , ,338.15,7.5,1.14, ,polarimetry and HPLC, ,mol/L;(Mg)1(SO4)1=0.003  ,5.3.1.5, , , , , 
